order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,delivery_time_days,delay_vs_estimate,is_late,purchase_day,purchase_month,week_of_year,order_total_value,review_score,customer_state,lat_x,lng_x,lat_y,lng_y
ord_603ef7a9582ab603a25ac696a00e,cus_31a592d33a7aeb82bf83b04d8cd7,delivered,2025-06-09 18:14:40.001190,2025-06-10 04:14:40.001190,2025-06-12 04:14:40.001190,2025-06-15 04:14:40.001190,2025-06-18 04:14:40.001190,5.0,-3.0,0.0,Monday,June,24,11798.8,5,Tamaulipas,23.93780641089109,-101.83519119306932,23.93780641089109,-101.83519119306932
ord_d62fd72f6b5aebc51a8b85c91f70,cus_8e710756ca45a1a4b2127c8eef28,delivered,2025-01-17 22:05:21.282559,2025-01-17 23:05:21.282559,2025-01-18 23:05:21.282559,2025-01-19 23:05:21.282559,2025-01-21 23:05:21.282559,2.0,-2.0,0.0,Friday,January,3,16580.48,3,Morelos,23.792248505681812,-102.38969035227272,23.792248505681815,-102.38969035227272
ord_97d5301df6f536effe21ad9ecadd,cus_9db9539fe31ae019308ee66347da,delivered,2025-05-06 01:57:05.950190,2025-05-06 06:57:05.950190,2025-05-08 06:57:05.950190,2025-05-10 06:57:05.950190,2025-05-11 06:57:05.950190,4.0,-1.0,0.0,Tuesday,May,19,15792.87,5,Colima,23.259065543010752,-101.6969638655914,23.259065543010752,-101.69696386559139
ord_2f6ada49848cd94e1424fce98b48,cus_2965cd4c801edcc2a6f0df191894,delivered,2024-12-02 03:45:23.379986,2024-12-02 12:45:23.379986,2024-12-03 12:45:23.379986,2024-12-05 12:45:23.379986,2024-12-06 12:45:23.379986,3.0,-1.0,0.0,Monday,December,49,8810.54,3,Yucatán,23.190832088050318,-101.68903866666666,23.190832088050314,-101.68903866666666
ord_3a8582ded3d1388d7cc566d93f7a,cus_e510affd190020c8f1bafa69d749,shipped,2025-05-09 11:50:49.754132,2025-05-10 06:50:49.754132,2025-05-12 06:50:49.754132,,2025-05-13 06:50:49.754132,,,,Friday,May,19,8588.55,4,Querétaro,23.0446053556701,-102.26899526804124,23.0446053556701,-102.26899526804124
ord_5e7ea199deaea582a522b0e5e6bc,cus_59598cb1538958e5bd70dd8b0965,delivered,2025-02-17 07:15:56.851763,2025-02-18 02:15:56.851763,2025-02-19 02:15:56.851763,2025-02-20 02:15:56.851763,2025-02-21 02:15:56.851763,2.0,-1.0,0.0,Monday,February,8,12779.27,1,Baja California Sur,23.18292486893204,-101.51609451941748,23.18292486893204,-101.51609451941748
ord_fcd12a24d338bf2701451d3ff359,cus_d0dc2cf2a63e93dbc77afa5ad6fa,delivered,2025-05-25 03:00:48.520570,2025-05-25 23:00:48.520570,2025-05-27 23:00:48.520570,2025-05-29 23:00:48.520570,2025-05-30 23:00:48.520570,4.0,-1.0,0.0,Sunday,May,21,4387.89,4,Michoacán de Ocampo,23.06240240883978,-101.80343203867405,23.06240240883978,-101.80343203867403
ord_0a0ce1744a66c149b31caf64aa77,cus_ce483e952fcd77c982b1fa524f93,shipped,2024-09-28 19:13:33.461004,2024-09-29 12:13:33.461004,2024-09-30 12:13:33.461004,,2024-10-04 12:13:33.461004,,,,Saturday,September,39,8782.69,5,Baja California,22.748869914438504,-101.35321593048128,22.748869914438504,-101.35321593048128
ord_ce952c7b15ea7e2c723e9b5afc97,cus_62e59c32bf0b73edea02e3c6322f,delivered,2025-03-08 05:51:54.271255,2025-03-09 01:51:54.271255,2025-03-10 01:51:54.271255,2025-03-12 01:51:54.271255,2025-03-12 01:51:54.271255,3.0,0.0,0.0,Saturday,March,10,15193.72,3,Chihuahua,23.28535389714286,-102.05566077142856,23.28535389714286,-102.05566077142856
ord_eaf4ddf93aedb4515c6b6bd0cd6e,cus_35c29f5dc4eceeddfac8e39f27e8,shipped,2025-06-05 18:04:36.842577,2025-06-06 08:04:36.842577,2025-06-07 08:04:36.842577,,2025-06-12 08:04:36.842577,,,,Thursday,June,23,4180.5,4,Chihuahua,23.28535389714286,-102.05566077142856,23.28535389714286,-102.05566077142856
ord_f1aa9ccd5c480295d7f3bec25328,cus_00717525ec5fe676372352e5be94,delivered,2024-12-31 19:02:48.143147,2025-01-01 00:02:48.143147,2025-01-04 00:02:48.143147,2025-01-06 00:02:48.143147,2025-01-07 00:02:48.143147,5.0,-1.0,0.0,Tuesday,December,1,15271.45,5,Nuevo León,23.55965682159625,-100.81775693427232,23.559656821596246,-100.81775693427231
ord_1d4db432ce278d66fc2e1a6f8857,cus_12b918498f3b0c2cd62e537fd131,processing,2024-10-14 11:38:23.996146,2024-10-14 14:38:23.996146,2024-10-15 14:38:23.996146,,2024-10-19 14:38:23.996146,,,,Monday,October,42,13393.58,5,México,23.03047127513228,-103.56539993121692,23.030471275132278,-103.56539993121693
ord_b7bb625866d1294557308f236c64,cus_919b68224fb5a52e2f0bafe01f7e,shipped,2024-11-28 21:42:05.975842,2024-11-29 16:42:05.975842,2024-12-02 16:42:05.975842,,2024-12-09 16:42:05.975842,,,,Thursday,November,48,7108.08,3,Querétaro,23.0446053556701,-102.26899526804124,23.0446053556701,-102.26899526804124
ord_eda24bf973cd3195808af94e421f,cus_4d4a6507c918ad168ba6812d6063,delivered,2024-10-12 23:51:48.163680,2024-10-13 17:51:48.163680,2024-10-15 17:51:48.163680,2024-10-20 17:51:48.163680,2024-10-21 17:51:48.163680,7.0,-1.0,0.0,Saturday,October,41,1468.8200000000002,5,Colima,23.259065543010752,-101.6969638655914,23.259065543010752,-101.69696386559139
ord_a66cbdfb0a93ca6dfa7baf153a56,cus_6f537959d8c12b4999fb2182d826,delivered,2024-11-26 19:31:35.955894,2024-11-26 22:31:35.955894,2024-11-28 22:31:35.955894,2024-12-03 22:31:35.955894,2024-12-04 22:31:35.955894,7.0,-1.0,0.0,Tuesday,November,48,12444.07,3,Guanajuato,24.053235989637304,-101.6950391761658,24.053235989637304,-101.6950391761658
ord_82554d3941286b489fa4f224fc0c,cus_d1c76f9915626761c7a57b2e1810,delivered,2024-10-23 10:26:16.467794,2024-10-23 13:26:16.467794,2024-10-24 13:26:16.467794,2024-10-25 13:26:16.467794,2024-10-26 13:26:16.467794,2.0,-1.0,0.0,Wednesday,October,43,13879.41,3,Baja California Sur,23.18292486893204,-101.51609451941748,23.18292486893204,-101.51609451941748
ord_865ffa00ff5df2fea636f163b19d,cus_3ac5550badf9eaef27d598c8a1dd,delivered,2025-05-18 04:35:15.907497,2025-05-18 07:35:15.907497,2025-05-20 07:35:15.907497,2025-05-25 07:35:15.907497,2025-05-26 07:35:15.907497,7.0,-1.0,0.0,Sunday,May,20,5153.02,5,Yucatán,23.190832088050318,-101.68903866666666,23.190832088050314,-101.68903866666666
ord_e4d9f5efefbe3247083590fedddf,cus_7d6b1c3664b646e6eabcf10ca62b,delivered,2025-06-19 02:04:14.646241,2025-06-19 08:04:14.646241,2025-06-22 08:04:14.646241,2025-06-24 08:04:14.646241,2025-06-24 08:04:14.646241,5.0,0.0,0.0,Thursday,June,25,20624.820000000003,2,Quintana Roo,23.42597512777778,-100.9369508388889,23.42597512777778,-100.9369508388889
ord_1698c03ce8c004dbfb5e540dd828,cus_a491f8624111eb30b8032a0ad266,shipped,2024-11-07 01:02:07.118091,2024-11-07 14:02:07.118091,2024-11-10 14:02:07.118091,,2024-11-15 14:02:07.118091,,,,Thursday,November,45,12856.3,4,Veracruz de Ignacio de la Llave,23.7237853988764,-100.58646290449438,23.7237853988764,-100.58646290449438
ord_b64027efcf67f48f718d9bfd5d44,cus_727e2030bf9dcc858c8f520d3d0e,delivered,2025-07-19 11:30:56.488871,2025-07-19 23:30:56.488871,2025-07-21 23:30:56.488871,2025-07-23 23:30:56.488871,2025-07-26 23:30:56.488871,4.0,-3.0,0.0,Saturday,July,29,4902.86,2,Guanajuato,24.053235989637304,-101.6950391761658,24.053235989637304,-101.6950391761658
ord_9235a97b1931fcf7b36be112c290,cus_7dfdfae540ddd1010078f4070afb,delivered,2024-09-18 13:34:20.609351,2024-09-18 21:34:20.609351,2024-09-19 21:34:20.609351,2024-09-23 21:34:20.609351,2024-09-25 21:34:20.609351,5.0,-2.0,0.0,Wednesday,September,38,11899.46,4,Baja California,22.748869914438504,-101.35321593048128,22.748869914438504,-101.35321593048128
ord_7b3dacf0f1daa4cccaaca236ae1d,cus_a27bde6f66fae729adc925386f19,delivered,2025-06-16 16:30:00.806207,2025-06-17 05:30:00.806207,2025-06-19 05:30:00.806207,2025-06-22 05:30:00.806207,2025-06-25 05:30:00.806207,5.0,-3.0,0.0,Monday,June,25,7376.029999999999,5,Campeche,23.349574490291264,-101.73260301456313,23.349574490291264,-101.73260301456311
ord_8ab6afdb3ffeb4668d3cba8650d0,cus_8823ec67ff990a7581567fca01f9,invoiced,2025-03-31 14:24:42.186729,2025-04-01 07:24:42.186729,2025-04-04 07:24:42.186729,,2025-04-11 07:24:42.186729,,,,Monday,March,14,2552.53,3,Oaxaca,23.266094454054056,-102.44178765945944,23.266094454054056,-102.44178765945945
ord_f03c61367c02147f385edd2ac32d,cus_efab0b99c9cfd97cb47df2949a68,delivered,2025-04-29 19:44:12.931352,2025-04-30 03:44:12.931352,2025-05-01 03:44:12.931352,2025-05-03 03:44:12.931352,2025-05-04 03:44:12.931352,3.0,-1.0,0.0,Tuesday,April,18,13891.66,4,Hidalgo,24.03804835576923,-101.3147096875,24.03804835576923,-101.3147096875
ord_59991832347ca9cbce125192f3fa,cus_b27f6bd71fccca05d6b1b978d6c8,delivered,2025-03-05 07:21:47.787132,2025-03-06 07:21:47.787132,2025-03-09 07:21:47.787132,2025-03-14 07:21:47.787132,2025-03-14 07:21:47.787132,9.0,0.0,0.0,Wednesday,March,10,4406.54,5,Veracruz de Ignacio de la Llave,23.7237853988764,-100.58646290449438,23.7237853988764,-100.58646290449438
ord_ce855170f8ae7ce4fed462d9f103,cus_f5158b13b938cf1fec9849958bdc,shipped,2025-02-10 21:59:17.583586,2025-02-11 21:59:17.583586,2025-02-14 21:59:17.583586,,2025-02-19 21:59:17.583586,,,,Monday,February,7,9851.18,5,San Luis Potosí,23.456913725388603,-101.99521921243525,23.456913725388603,-101.99521921243523
ord_4cc3cb43f0e8519b1713d65d9023,cus_fa32b00302338a054b1ee9c93a9b,delivered,2025-01-18 19:14:18.220490,2025-01-19 15:14:18.220490,2025-01-21 15:14:18.220490,2025-01-24 15:14:18.220490,2025-01-24 15:14:18.220490,5.0,0.0,0.0,Saturday,January,3,2951.79,5,Sinaloa,24.045853615384612,-101.10117676410258,24.045853615384615,-101.10117676410258
ord_2422f0671c4929ce2fadb003b132,cus_7113641473791d014ff4ec56ed00,invoiced,2025-01-14 00:32:02.290228,2025-01-14 23:32:02.290228,2025-01-17 23:32:02.290228,,2025-01-21 23:32:02.290228,,,,Tuesday,January,3,13724.53,3,Baja California Sur,23.18292486893204,-101.51609451941748,23.18292486893204,-101.51609451941748
ord_f1a499330f407ff2bd3469f89a9d,cus_bae25e8bf810cf7372ae8a719647,delivered,2025-02-09 06:20:14.537535,2025-02-09 11:20:14.537535,2025-02-11 11:20:14.537535,2025-02-13 11:20:14.537535,2025-02-15 11:20:14.537535,4.0,-2.0,0.0,Sunday,February,6,11236.22,4,Guanajuato,24.053235989637304,-101.6950391761658,24.053235989637304,-101.6950391761658
ord_2e6989f2f678ce1cf1fec80a2181,cus_cc533809a0dae8777d02cce1716e,shipped,2025-01-05 07:36:02.740107,2025-01-05 11:36:02.740107,2025-01-06 11:36:02.740107,,2025-01-12 11:36:02.740107,,,,Sunday,January,1,3442.83,2,Oaxaca,23.266094454054056,-102.44178765945944,23.266094454054056,-102.44178765945945
ord_f7461bfc2b223c27dfcf575e36a9,cus_41be3f0ecaced2988fc7a93aeca7,delivered,2025-03-13 12:42:06.614503,2025-03-14 01:42:06.614503,2025-03-17 01:42:06.614503,2025-03-20 01:42:06.614503,2025-03-21 01:42:06.614503,6.0,-1.0,0.0,Thursday,March,11,14305.73,1,Durango,23.173087294392527,-101.6235708317757,23.173087294392527,-101.6235708317757
ord_9499aa7879a46770b619afcb84cd,cus_62d99ae187a18252c6c89335a1ac,delivered,2024-11-23 05:28:21.921542,2024-11-23 08:28:21.921542,2024-11-26 08:28:21.921542,2024-11-30 08:28:21.921542,2024-11-30 08:28:21.921542,7.0,0.0,0.0,Saturday,November,47,11688.67,3,Campeche,23.349574490291264,-101.73260301456313,23.349574490291264,-101.73260301456311
ord_c0b51e8749847e1d53cabd8b81e3,cus_cc82c1b2b6a5df163748bb577966,delivered,2025-02-01 23:56:58.360348,2025-02-02 17:56:58.360348,2025-02-05 17:56:58.360348,2025-02-09 17:56:58.360348,2025-02-11 17:56:58.360348,7.0,-2.0,0.0,Saturday,February,5,15968.32,3,Coahuila de Zaragoza,23.44224857142857,-102.82419057692309,23.44224857142857,-102.82419057692307
ord_753723e1cc0792d24343f2e08311,cus_0ba977be32b67dd44146283d8420,shipped,2025-08-06 14:13:10.987784,2025-08-07 05:13:10.987784,2025-08-08 05:13:10.987784,,2025-08-14 05:13:10.987784,,,,Wednesday,August,32,11356.98,4,Chiapas,23.635797916666665,-101.459738734375,23.635797916666665,-101.459738734375
ord_e8e8c4737e5347e12057713136c9,cus_080616e1c506570b9515fad07a7e,delivered,2024-11-17 05:39:54.767182,2024-11-18 05:39:54.767182,2024-11-21 05:39:54.767182,2024-11-22 05:39:54.767182,2024-11-23 05:39:54.767182,5.0,-1.0,0.0,Sunday,November,46,4378.82,4,Sonora,23.287515162436545,-102.50213438071066,23.287515162436545,-102.50213438071066
ord_245b7d6d1ef76c49dd74bd5f075c,cus_f6395b6e32072b6a310a40e9236d,unavailable,2025-05-26 07:47:14.256801,2025-05-27 07:47:14.256801,2025-05-28 07:47:14.256801,,2025-05-30 07:47:14.256801,,,,Monday,May,22,11013.22,3,Durango,23.173087294392527,-101.6235708317757,23.173087294392527,-101.6235708317757
ord_16428ac64b898ed156b74f280b66,cus_92e7c6a12a656924d3b71f808a3c,delivered,2025-04-27 20:36:26.764133,2025-04-27 21:36:26.764133,2025-04-30 21:36:26.764133,2025-05-03 21:36:26.764133,2025-05-04 21:36:26.764133,6.0,-1.0,0.0,Sunday,April,17,5182.570000000001,5,Sinaloa,24.045853615384612,-101.10117676410258,24.045853615384615,-101.10117676410258
ord_8e024a0bf9260ae56a6136e8b55c,cus_1e21df4d25a632e3ea55553549f0,delivered,2025-02-24 12:20:18.812575,2025-02-24 16:20:18.812575,2025-02-27 16:20:18.812575,2025-03-04 16:20:18.812575,2025-03-05 16:20:18.812575,8.0,-1.0,0.0,Monday,February,9,5051.43,5,Chiapas,23.635797916666665,-101.459738734375,23.635797916666665,-101.459738734375
ord_cc8861afd69dc8d359c789626136,cus_2239acd5b4a74b5608b4ae90d837,delivered,2025-06-15 01:49:33.648510,2025-06-15 08:49:33.648510,2025-06-18 08:49:33.648510,2025-06-19 08:49:33.648510,2025-06-20 08:49:33.648510,4.0,-1.0,0.0,Sunday,June,24,12391.35,4,Oaxaca,23.266094454054056,-102.44178765945944,23.266094454054056,-102.44178765945945
ord_c2c6084813a8622ca41dac30166b,cus_4e5f262f8d038d37e3864369c6aa,delivered,2025-01-09 00:28:44.492265,2025-01-09 22:28:44.492265,2025-01-12 22:28:44.492265,2025-01-13 22:28:44.492265,2025-01-13 22:28:44.492265,4.0,0.0,0.0,Thursday,January,2,4772.95,5,Sinaloa,24.045853615384612,-101.10117676410258,24.045853615384615,-101.10117676410258
ord_bab5c2d04c85bb41871e11ff134c,cus_3c254a5c9aa92e3353452b13b99a,delivered,2025-04-25 02:36:54.808998,2025-04-25 16:36:54.808998,2025-04-27 16:36:54.808998,2025-04-30 16:36:54.808998,2025-05-02 16:36:54.808998,5.0,-2.0,0.0,Friday,April,17,16275.79,4,Tabasco,23.55964060427808,-101.81757081283422,23.559640604278076,-101.81757081283422
ord_035d0f3ba79bd0f7614c81cdf822,cus_a59b9dfe561924c53debc411c0df,delivered,2024-10-29 21:19:54.639844,2024-10-30 02:19:54.639844,2024-10-31 02:19:54.639844,2024-11-02 02:19:54.639844,2024-11-03 02:19:54.639844,3.0,-1.0,0.0,Tuesday,October,44,17478.52,4,Tabasco,23.55964060427808,-101.81757081283422,23.559640604278076,-101.81757081283422
ord_65bd247a0790e56dddb88695395d,cus_62db664bf66f373704ec576641b8,shipped,2025-07-26 22:52:59.808041,2025-07-27 02:52:59.808041,2025-07-29 02:52:59.808041,,2025-08-04 02:52:59.808041,,,,Saturday,July,30,8835.619999999999,3,Querétaro,23.0446053556701,-102.26899526804124,23.0446053556701,-102.26899526804124
ord_4808f0c8dd93bc0a9b552091d094,cus_0fd7e65cc858fc1bd200d18daedf,delivered,2025-03-18 06:58:04.497794,2025-03-19 05:58:04.497794,2025-03-20 05:58:04.497794,2025-03-22 05:58:04.497794,2025-03-25 05:58:04.497794,3.0,-3.0,0.0,Tuesday,March,12,13825.39,5,Aguascalientes,23.972501200956938,-101.61957087559809,23.972501200956938,-101.61957087559807
ord_999dead2c4f12acc81869f8d575b,cus_c9e3e603eb47a465403b0dada1d5,canceled,2025-09-01 06:11:45.631138,2025-09-01 17:11:45.631138,2025-09-03 17:11:45.631138,,2025-09-06 17:11:45.631138,,,,Monday,September,36,7750.559999999999,4,Morelos,23.792248505681812,-102.38969035227272,23.792248505681815,-102.38969035227272
ord_48c1e8d2f91182fbf9d8e8bf5438,cus_cfcb52da9673effe2fcaa5dfc6d0,delivered,2025-03-16 19:53:23.427422,2025-03-17 07:53:23.427422,2025-03-20 07:53:23.427422,2025-03-21 07:53:23.427422,2025-03-23 07:53:23.427422,4.0,-2.0,0.0,Sunday,March,11,5603.139999999999,5,Durango,23.173087294392527,-101.6235708317757,23.173087294392527,-101.6235708317757
ord_d369cf84f2d83877af91c3c9d948,cus_6d96302b17987a749abff0b15c82,shipped,2024-11-23 02:28:38.086461,2024-11-23 17:28:38.086461,2024-11-24 17:28:38.086461,,2024-11-27 17:28:38.086461,,,,Saturday,November,47,2715.1600000000003,5,Nuevo León,23.55965682159625,-100.81775693427232,23.559656821596246,-100.81775693427231
ord_3bc91d14b693d89259df81e48084,cus_bbd05030d956912e3c422ed6d967,delivered,2025-02-23 00:25:27.766012,2025-02-24 00:25:27.766012,2025-02-27 00:25:27.766012,2025-03-02 00:25:27.766012,2025-03-02 00:25:27.766012,7.0,0.0,0.0,Sunday,February,8,5778.1900000000005,1,Tamaulipas,23.93780641089109,-101.83519119306932,23.93780641089109,-101.83519119306932
ord_083bdcbb2e26b16a5760cdf69ada,cus_d728af62290d73a5e5dad9712bf5,processing,2024-09-22 04:47:49.128537,2024-09-22 10:47:49.128537,2024-09-24 10:47:49.128537,,2024-09-29 10:47:49.128537,,,,Sunday,September,38,6440.24,4,Aguascalientes,23.972501200956938,-101.61957087559809,23.972501200956938,-101.61957087559807
ord_74029a0de2396f497283337f248a,cus_4fbb13ed7f6f1d824bfeefa41800,delivered,2025-01-16 13:39:45.728933,2025-01-17 09:39:45.728933,2025-01-18 09:39:45.728933,2025-01-19 09:39:45.728933,2025-01-20 09:39:45.728933,2.0,-1.0,0.0,Thursday,January,3,931.82,4,Guerrero,23.383400323809525,-101.80227347142856,23.383400323809525,-101.80227347142856
ord_54c939b6fa282799420f2ed6dce8,cus_040580c4c9b630ba145e373fb48c,delivered,2025-08-28 04:10:50.016601,2025-08-28 22:10:50.016601,2025-08-30 22:10:50.016601,2025-09-02 22:10:50.016601,2025-09-04 22:10:50.016601,5.0,-2.0,0.0,Thursday,August,35,4849.57,3,Morelos,23.792248505681812,-102.38969035227272,23.792248505681815,-102.38969035227272
ord_acae36fd58cc5231479aac619136,cus_eb711e5faf04f881cfb361cf3882,delivered,2024-12-01 16:19:30.137923,2024-12-01 21:19:30.137923,2024-12-03 21:19:30.137923,2024-12-07 21:19:30.137923,2024-12-07 21:19:30.137923,6.0,0.0,0.0,Sunday,December,48,14335.01,4,San Luis Potosí,23.456913725388603,-101.99521921243525,23.456913725388603,-101.99521921243523
ord_8237c47dc8d623b7101f200b75c3,cus_cc639d229b26792b17cc911839f2,delivered,2025-08-12 01:42:06.967305,2025-08-12 03:42:06.967305,2025-08-15 03:42:06.967305,2025-08-16 03:42:06.967305,2025-08-18 03:42:06.967305,4.0,-2.0,0.0,Tuesday,August,33,1071.23,3,Campeche,23.349574490291264,-101.73260301456313,23.349574490291264,-101.73260301456311
ord_5c4b6b25c293fae4eb86ac0fcdac,cus_96a9e879e79107ca494ae433e7bb,unavailable,2024-10-04 11:56:24.599810,2024-10-04 16:56:24.599810,2024-10-06 16:56:24.599810,,2024-10-09 16:56:24.599810,,,,Friday,October,40,19464.75,3,Baja California,22.748869914438504,-101.35321593048128,22.748869914438504,-101.35321593048128
ord_87f23b91a7ed71fb63ccec3606c1,cus_c5f422f3a54224e1bfbb8ec60a99,delivered,2025-07-15 18:28:01.197576,2025-07-16 12:28:01.197576,2025-07-17 12:28:01.197576,2025-07-19 12:28:01.197576,2025-07-22 12:28:01.197576,3.0,-3.0,0.0,Tuesday,July,29,15067.9,5,Sonora,23.287515162436545,-102.50213438071066,23.287515162436545,-102.50213438071066
ord_17700e44e12d04739193c97590d1,cus_9f2c7047e7c8618a710bde235dee,processing,2024-09-02 10:52:08.247372,2024-09-02 20:52:08.247372,2024-09-03 20:52:08.247372,,2024-09-11 20:52:08.247372,,,,Monday,September,36,2079.84,3,Tamaulipas,23.93780641089109,-101.83519119306932,23.93780641089109,-101.83519119306932
ord_365d798c1ef7bee554a6629e6ac3,cus_9691f06d7a6748d9b48fb6ee1be8,delivered,2024-11-10 11:36:07.018895,2024-11-11 11:36:07.018895,2024-11-12 11:36:07.018895,2024-11-15 11:36:07.018895,2024-11-18 11:36:07.018895,5.0,-3.0,0.0,Sunday,November,45,6196.08,3,Michoacán de Ocampo,23.06240240883978,-101.80343203867405,23.06240240883978,-101.80343203867403
ord_4f59c2f36b3716c93d524fa28191,cus_78ce1271121d4e864878e23423a7,delivered,2025-08-31 09:55:39.617756,2025-08-31 22:55:39.617756,2025-09-02 22:55:39.617756,2025-09-04 22:55:39.617756,2025-09-05 22:55:39.617756,4.0,-1.0,0.0,Sunday,August,35,13813.96,3,Durango,23.173087294392527,-101.6235708317757,23.173087294392527,-101.6235708317757
ord_4179474debb0b6f8cc5926b5d24a,cus_5166a44ec72ac4b04381e6b59ae1,delivered,2024-12-09 20:21:43.811249,2024-12-10 18:21:43.811249,2024-12-13 18:21:43.811249,2024-12-17 18:21:43.811249,2024-12-18 18:21:43.811249,7.0,-1.0,0.0,Monday,December,50,16325.22,3,Querétaro,23.0446053556701,-102.26899526804124,23.0446053556701,-102.26899526804124
ord_4bd544b6ef8f092f1ba0dda49bf9,cus_49cb3e2a86e54205a7fca9be5540,delivered,2025-07-02 03:11:14.139522,2025-07-02 12:11:14.139522,2025-07-04 12:11:14.139522,2025-07-07 12:11:14.139522,2025-07-10 12:11:14.139522,5.0,-3.0,0.0,Wednesday,July,27,2917.65,4,Guanajuato,24.053235989637304,-101.6950391761658,24.053235989637304,-101.6950391761658
ord_741fbcf184b89d231b759e73bd1e,cus_5fc4a620e3bb71c6f0221487ad0a,delivered,2025-06-29 23:02:59.469805,2025-06-30 00:02:59.469805,2025-07-01 00:02:59.469805,2025-07-04 00:02:59.469805,2025-07-05 00:02:59.469805,4.0,-1.0,0.0,Sunday,June,26,267.74,5,Campeche,23.349574490291264,-101.73260301456313,23.349574490291264,-101.73260301456311
ord_6196f07e10e91de2f2b9a226c498,cus_2077f3470b957aaef64f9070bc94,delivered,2025-08-31 15:54:17.074323,2025-08-31 23:54:17.074323,2025-09-01 23:54:17.074323,2025-09-06 23:54:17.074323,2025-09-07 23:54:17.074323,6.0,-1.0,0.0,Sunday,August,35,15705.97,4,Oaxaca,23.266094454054056,-102.44178765945944,23.266094454054056,-102.44178765945945
ord_88d5ef563a7aaa7b6ab15ee235a2,cus_89b53638cf065971e8d0eb556d15,delivered,2025-07-01 22:56:40.641606,2025-07-02 04:56:40.641606,2025-07-04 04:56:40.641606,2025-07-07 04:56:40.641606,2025-07-10 04:56:40.641606,5.0,-3.0,0.0,Tuesday,July,27,14260.860000000002,4,Tamaulipas,23.93780641089109,-101.83519119306932,23.93780641089109,-101.83519119306932
ord_74bfd63e54ab3a1f1fd10ecfaf1c,cus_910d95fe8b79f07041bdb1d001f0,processing,2025-07-25 23:21:10.410356,2025-07-26 18:21:10.410356,2025-07-29 18:21:10.410356,,2025-08-03 18:21:10.410356,,,,Friday,July,30,7687.059999999999,4,Baja California,22.748869914438504,-101.35321593048128,22.748869914438504,-101.35321593048128
ord_e7412be3752f700b5ddf89e01b88,cus_ecb21790f02a8ad0f62ad5ebb45a,processing,2025-08-16 04:03:41.059307,2025-08-17 00:03:41.059307,2025-08-18 00:03:41.059307,,2025-08-25 00:03:41.059307,,,,Saturday,August,33,1364.22,1,Guerrero,23.383400323809525,-101.80227347142856,23.383400323809525,-101.80227347142856
ord_38ac92230a14452a16b6e4bdfe71,cus_3ab241dc3a84c684b22a23205d16,delivered,2025-05-07 06:19:59.421894,2025-05-08 05:19:59.421894,2025-05-09 05:19:59.421894,2025-05-10 05:19:59.421894,2025-05-10 05:19:59.421894,2.0,0.0,0.0,Wednesday,May,19,9381.17,3,Baja California,22.748869914438504,-101.35321593048128,22.748869914438504,-101.35321593048128
ord_bb721591746906da16541c331468,cus_fe2e4e4396ea4db5579add20a863,shipped,2025-05-09 18:16:59.379836,2025-05-09 19:16:59.379836,2025-05-12 19:16:59.379836,,2025-05-20 19:16:59.379836,,,,Friday,May,19,2254.83,3,Michoacán de Ocampo,23.06240240883978,-101.80343203867405,23.06240240883978,-101.80343203867403
ord_af8a305b0eaba53f5d5bac53ac7f,cus_fea794c776f8facb9ec6674ad20f,invoiced,2025-01-16 11:17:19.559946,2025-01-16 17:17:19.559946,2025-01-18 17:17:19.559946,,2025-01-22 17:17:19.559946,,,,Thursday,January,3,221.35,4,Yucatán,23.190832088050318,-101.68903866666666,23.190832088050314,-101.68903866666666
ord_a926a2186cb5b4c7b3b275d05491,cus_5d7fb21752f93601542de93f30c3,delivered,2024-09-21 10:46:10.459671,2024-09-21 19:46:10.459671,2024-09-24 19:46:10.459671,2024-09-26 19:46:10.459671,2024-09-27 19:46:10.459671,5.0,-1.0,0.0,Saturday,September,38,14280.44,4,Tamaulipas,23.93780641089109,-101.83519119306932,23.93780641089109,-101.83519119306932
ord_fb64448fb46d796ecab4f26be1ba,cus_95306b67d039959133f383bf87c0,shipped,2025-01-10 21:34:24.347345,2025-01-11 04:34:24.347345,2025-01-13 04:34:24.347345,,2025-01-19 04:34:24.347345,,,,Friday,January,2,8397.69,3,Sonora,23.287515162436545,-102.50213438071066,23.287515162436545,-102.50213438071066
ord_9bb2f0a5db25f3d3d6b6f6e5c97b,cus_48957949dab6fe6c6133369ae420,delivered,2025-05-20 05:53:12.940030,2025-05-20 15:53:12.940030,2025-05-21 15:53:12.940030,2025-05-24 15:53:12.940030,2025-05-26 15:53:12.940030,4.0,-2.0,0.0,Tuesday,May,21,13212.21,4,Oaxaca,23.266094454054056,-102.44178765945944,23.266094454054056,-102.44178765945945
ord_58fdc77378ba550622dd41e3dfd3,cus_66980f3173532def068b064de54d,delivered,2025-06-28 01:26:33.926417,2025-06-28 14:26:33.926417,2025-06-30 14:26:33.926417,2025-07-02 14:26:33.926417,2025-07-02 14:26:33.926417,4.0,0.0,0.0,Saturday,June,26,12709.54,2,Morelos,23.792248505681812,-102.38969035227272,23.792248505681815,-102.38969035227272
