customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
cus_e25254ea5d4951cf44618ba83082,8c46f3e4beb1423396ce,50950,San Rosa los bajos,San Luis Potosí
cus_0f9ae12389dd0b2575f2d5e2784f,b96209d85a3c82eeb26b,21190,Vieja Andorra,Oaxaca
cus_8055adeb2b7e15beeec0cdfdf2db,b162e289c34abfa5f25e,74001,Nueva India,Sonora
cus_92c038667aa7ba372cc0a61df3c4,a601ee84267fd3dea3ba,41544,San Virginia los bajos,Quintana Roo
cus_14705e14203d4d5d1bfc0f21eeba,7e3383546df20250d59a,81952,San Natalia los altos,Morelos
cus_0168971b57387377ef71fdcd3717,59571eb1650a840d8c03,90000,Nueva Granada,Sinaloa
cus_5e4b5a60a9ec03028018ec99a9e1,70f670bf161ff3ae0b9a,75781,Vieja República Popular Democrática de Corea,Oaxaca
cus_6b5ad74356ce46a23e3057fb3c84,9e0bfd35d9f1ae0bf07d,11356,San Amalia de la Montaña,Yucatán
cus_694ee2f1dd49ad9b998e182092e4,03a773ffd4f1f8728870,52033,Nueva Niger,Chihuahua
cus_4eccabf0ec2108eb038b70c623b3,7f31a4c9df5b7d9eb857,38454,San Antonia los bajos,Aguascalientes
cus_ff573f0b6dbce356f7d89116d798,bca01c8761ae5accf2a3,84672,San Jaime los altos,Nayarit
cus_3c9d1be4f0ebfec5315ed20389f5,b4d3f51172d94a12d0c4,02328,Nueva Jamaica,Yucatán
cus_3a390b38355708449880e0d0f9f7,8161cb7d3f4db347e246,11356,San Barbara los altos,Aguascalientes
cus_59689a353190c8835b51c97b7588,4095b90cb295617e4f95,35210,San Elvia de la Montaña,Chiapas
cus_0748d41c4c2d2ce12dc9077f5b38,0984aebed699018d968a,30676,Nueva Antigua y Barbuda,Coahuila de Zaragoza
cus_1514981fad5a95ff441d615b9aa6,e82285f4e5c1c34cd4e7,83796,Vieja Palau,Yucatán
cus_ad208fb8f09139dfe62b33da3963,257b8a7ecebbe70bd585,08573,Nueva Lesotho,Yucatán
cus_32846b0dc6f2b9a022780d8858f4,6e3a232a7bd7c677ea05,16930,San Conchita los bajos,Baja California Sur
cus_1ed84fa2eb041da22d3a24bf4627,2ecf898b6e8f753e377b,47183,Nueva Yemen,Hidalgo
cus_a7713138cf943ef919de72ba4c73,1329ba3506d635cdc044,59163,Vieja República de Macedonia del Norte,Michoacán de Ocampo
cus_fa1b91847c139af19ac2f533e8cf,644e94d08df110c490b2,14211,Vieja Granada,Jalisco
cus_97547d08a6da24ab7c0d5c428995,cd23699b36cf18abe260,52527,Nueva Vietman,México
cus_1173ff202aa24c395e90fdfcff4e,469c1d2d7a13b2f7c831,66762,San Isabel los altos,Baja California
cus_661bd38d353ee5df0a22bbaf8011,fedb76fa804e192e7c03,26275,Nueva Suecia,Sonora
cus_f614e7038ff176e20ce2ea1f587b,d7f276a8363dbf13b618,20582,Vieja Uruguay,Baja California
cus_ef1dc41ff73eb8ddeb1cb6035305,4f6be43c6342c8a482ff,45559,San Reynaldo de la Montaña,México
cus_06abdafb25831d2bb1ea173f4366,f1d8fe680587024cf243,70091,San David los bajos,Sonora
cus_8b0a42ad3f3c96e565015a9e886c,990a0674b3c04ba08028,63329,San Susana los bajos,Michoacán de Ocampo
cus_8ef50517ae015ae80870f0866e6d,9565f86aa8e59ed33a4a,90058,Vieja República Dominicana,Baja California
cus_b06e30ada98e27a8dee76bd58a99,029f8d1da2a304aa74fd,75649,Nueva Bélgica,Nayarit
cus_4d4b9fa5c33936fc908e9420dd64,34daaa4b49aebec3887a,47915,San Paola los bajos,Sonora
cus_6965064303b4ce81baabd57a4e8e,6df1b762c8ce704167f2,19560,San Sessa los bajos,Nayarit
cus_d280ea15af07a19b1683d791a1e8,774b34979c7d991619ec,58910,Vieja Panamá,Baja California Sur
cus_31008febb9a43cfc3612cbd2cf88,28550e2e5c5c10ded5ad,91207,San Nancy de la Montaña,Distrito Federal
cus_4861690d7a3c3e3b1cf8ca7c9d35,12810a85d5b941f40309,00483,Nueva Haití,Campeche
cus_06c382abfdcd0fb67ba79f64c6d3,44517fe63d0251594f62,74962,Vieja Niger,Nuevo León
cus_9a8eacc00914eba8d09669889aac,095b02832c99d46faad3,49452,San Mitzy los bajos,Tamaulipas
cus_695a95c67f55dea0210f3a285c1e,fc0e931bd9ee99bf7396,67020,San Amador de la Montaña,San Luis Potosí
cus_a5c5a043fdb69c167220804001d1,05f9ae25abda9186e3c5,81235,Nueva Malasia,Baja California Sur
cus_81a26c5a212703282e5065711436,ccf708d002d069f0012a,78047,San María Teresa los bajos,Aguascalientes
cus_58bdb590f0721cb40f8e29fa2a64,2abcd205fa1fc22e1473,17341,Vieja Bosnia y Herzegovina,Baja California
cus_340e105710df300f0711b0eb9a96,67abfc8f06f5d1798af8,88475,San Ruby los bajos,Guanajuato
cus_9bb41936e962e5c1d8b3627edb93,0d81729af1cd55900d0e,98690,San Horacio de la Montaña,Quintana Roo
cus_8673a3d63898d792638332f307c8,7d279f0975c167753d30,19318,Nueva Liberia,Sonora
cus_6a13e07075e77514ee5673aa4ec0,597f14c174cd1a1b203c,80455,San Manuel los bajos,Colima
cus_e735cc93674aede089ca6313164d,180d812528eeec62ba8c,19044,San Micaela de la Montaña,Yucatán
cus_bc959ac6ba1e4f732cf9a72faeb5,3ca98e560d3225784888,29229,San Andrés los altos,Campeche
cus_0c5ca971e42c02442f4d43c98288,fb6609fb4d8079cc888c,50406,Nueva Antigua y Barbuda,Morelos
cus_11d9f2bd593241344bca25c738fb,5edf387c397c1546bc02,25007,San Manuel los bajos,Sonora
cus_45c56fdbd5f26c72a691f97596f3,1c3686588028adaf713f,37086,San Catalina los altos,Coahuila de Zaragoza
cus_d3d109c81c38426b50b87c53e348,f560c1ebd5496df22cec,82253,Nueva Estados Unidos de América,Yucatán
cus_2c6e0d9c3ec7ea10d5d582883c12,4bf7a10cfa4ed07ff54d,32039,San Clemente los bajos,Colima
cus_1b02879c4cdf0d0302befb32c0eb,add72bd594186963d439,12036,San Armando de la Montaña,Yucatán
cus_166bb1eaeafd3c51cfa3c5c61eb4,021b56f17690a7b9ecb8,02451,Nueva República Democrática Popular Lao,Aguascalientes
cus_b164d531430a91a0aa0b3d2734a9,5aef014316742f29c15a,68080,San José Eduardo los altos,Campeche
cus_5887169473d15498023ca7657547,7f0ab14ff1411690052c,08343,Nueva Argelia,San Luis Potosí
cus_439207ec2bb7624114f6de16a18c,cd87d48d7cfef0647928,47112,San Sessa los altos,Hidalgo
cus_797bfe810ae817731ae9ee0abba3,3e471fdae356cbef4a68,10408,San Barbara de la Montaña,Colima
cus_9be3025937c5b23c80e336b90303,d7f9757f22c1bf404d13,23552,San Dolores de la Montaña,Puebla
cus_5a5335ae815f333ee226c69ef35c,7eb13af21550f081e7e7,59499,San Camilo los altos,Tamaulipas
cus_21bb7956eb8169d11a5db39370c1,ecd4edfcf202d1a91901,51073,Vieja Papua Nueva Guinea,Chihuahua
cus_92c08d790af68f9316f4cecabe45,8cf27a40d585ad904f93,00762,San Úrsula los altos,Jalisco
cus_958b0ea7c3b73ae38dbd433de9c1,6bc79a067bb9a4a36dc5,46142,Vieja Guinea,Jalisco
cus_33abb32aa13257d6eaf82b21cc08,2634d8209c189f8aefc4,27548,San Daniel los altos,Morelos
cus_5e7ecc88a9046db0a921434fa534,43215950e649079e44b1,70040,San Marisela de la Montaña,Yucatán
cus_9328a9dc9cbbfdf21bb1af7d8c30,12043053e40909a5a787,14883,Vieja Croacia,Baja California Sur
cus_275b2fcbfb31f8fdf60ab12005e4,145fb8e1b37877db442c,85448,San Benjamín los altos,Durango
cus_49afc861d4b5bfeb8f212ca39f39,7bd8b9459bb82d163105,58203,Nueva Belarús,Morelos
cus_8dc0a3189273b31976a9eea2ccaa,cade39b7c0cb654162f0,33707,San Marcos los altos,Guanajuato
cus_c3c3bf32ff13403ed0f6eeabdc15,be97fec77eba9a650e2a,20893,Vieja Timor-Leste,Tamaulipas
cus_7021813b2d61347219af343abce9,30c46bd39034315db6a7,70294,San Diego de la Montaña,Durango
cus_2903ae0646ad0a694be05cf7c92b,bfbf4f3802091bcb1ec8,61918,San Carolina los bajos,Aguascalientes
cus_d99598fd5f171d5972202838fbf8,a3042d05f0f9b1bdf22a,01004,Nueva Somalia,Nayarit
cus_3d06b4df37a03c36bec028c35ed8,d796bbfffcfabc4f346a,00713,San Karla los altos,Nuevo León
cus_2ff3916bb4cfd4bca7f47a9189d8,d2ca7e44e4915f7c484e,41969,San Carlos los altos,Tabasco
cus_3e527c7beec07f58a2b9d1d6c869,9121e2130496566646b3,52362,San Irma de la Montaña,Jalisco
cus_bedc6f1afdbe492c1440e7f8ee44,f66e481d9cfd25905aca,74230,Nueva Andorra,Baja California Sur
cus_0a7637e26b3a5da8018fda126ddb,02d7f9a12e37bbea4c0e,69933,San Roberto de la Montaña,Nuevo León
cus_59fc910f8fb0bd13c66de823aefb,377ee38a1a465c743d91,68774,Vieja Turquía,Guerrero
cus_b184e6eeed59539f51c52e6f043e,6e3ea031272d613cba57,66404,San Antonia los altos,Tamaulipas
cus_8ebd5de582c1a667a32fa598af0b,43847b35bda26a1806b1,16224,Vieja Letonia,Durango
cus_168ec72c7c0dda94aa8f073749d6,cb281d40a223e70db396,77765,Nueva Suriname,Guerrero
cus_a5a9bb58fb59da439d569bb5ee4f,e730f7a6d25d167f9c97,93778,Vieja Perú,Aguascalientes
cus_8e6b9a204fd2281b37989f032b4b,b21fcc44fb35d0544bce,31243,San Miguel los altos,Campeche
cus_033beac708788b97d64921f9110e,f4b360348bc5a9f79f36,19374,San Isabel de la Montaña,Durango
cus_6778a2329bcde2e634fe8ef1dc05,44e95dc24c1f51861e88,52493,Vieja Sierra Leona,Colima
cus_2e96c606f88ea0edd34a09827f5f,f4c75ebeeaf1ee341789,97462,San Andrés los altos,Aguascalientes
cus_21a760dd88e1791d22d85e21fa80,ec50048f86f6648c3dbb,68991,Nueva Comoras,San Luis Potosí
cus_901a74095bfa8a69421f32247ce6,eaeef36eba3c5e7c27d0,26196,Vieja Uganda,Morelos
cus_cad963f6bcc5c37e499722dfc00a,c379b59ead88b6849a54,34845,Nueva Zimbabwe,Tlaxcala
cus_cffa872ec62a6531ef858992bdc7,e22c300f31bdfa304f44,18154,Vieja Noruega,Tabasco
cus_857ef2c67444f30d8f7c4570f732,66df50c3028ac9ad896d,49132,San Teodoro los bajos,México
cus_b065fd3061416a8e1072cd650183,ff5e0ee8ae8ea8ca39b7,35825,San Yeni los bajos,San Luis Potosí
cus_a865c19841c11bb1898fc6009705,6c819a76a35e39e9556f,55297,San Sergio los bajos,Chiapas
cus_f78ab7ebd46a2bf92ad575cb32d2,a99fcf82642712e63b48,54799,Nueva Perú,Hidalgo
cus_70dc5f5596ea03e4be92e84c3e03,382a4f9f2d986ee58779,93749,Nueva Suecia,Sonora
cus_026c1cd89abba015315815ca467f,2f2860b34aa34d3992f9,64676,San Elena los bajos,Puebla
cus_c794f6f79bbabc0e5b1e3797a413,bd56d1aa0862a71be659,55495,San Omar los altos,Chiapas
cus_b1b6cefe3e33f21eceb3c50f3795,ee7ca8b37afec20ceda6,64410,San Adalberto los bajos,Querétaro
cus_a9da444cd4e83e5b19825f9fbae9,8276d54c003ac0b7f0e0,75857,San Estefanía los bajos,Veracruz de Ignacio de la Llave
cus_7d4ea4998a4904b432df120be8c6,e6760d96a24d7be4c7c7,68610,San Reynaldo los altos,Veracruz de Ignacio de la Llave
cus_31a592d33a7aeb82bf83b04d8cd7,9a45976727500cf0d854,33615,San Serafín los altos,Tamaulipas
cus_8e710756ca45a1a4b2127c8eef28,8aa0d85d2f06d0ac2f61,76301,Nueva Federación de Rusia,Morelos
cus_9db9539fe31ae019308ee66347da,9963dde492935bab4a23,94211,Vieja Nauru,Colima
cus_2965cd4c801edcc2a6f0df191894,457e1c1500de6fd20af3,71460,San Mercedes los bajos,Yucatán
cus_e510affd190020c8f1bafa69d749,718af33d45ac55186ede,84072,San Hernán los altos,Querétaro
cus_59598cb1538958e5bd70dd8b0965,434b0bf92cf43fd1d03e,34739,Nueva Granada,Baja California Sur
cus_d0dc2cf2a63e93dbc77afa5ad6fa,3537cfbed44d9324e9ed,73625,Nueva Kazajstán,Michoacán de Ocampo
cus_ce483e952fcd77c982b1fa524f93,fca54984e3c4dda2f591,34708,San Cristina de la Montaña,Baja California
cus_62e59c32bf0b73edea02e3c6322f,b96d005a9c6a49346689,14853,San Ricardo de la Montaña,Chihuahua
cus_35c29f5dc4eceeddfac8e39f27e8,84958202f21d9362ce85,34448,Nueva Ecuador,Chihuahua
cus_00717525ec5fe676372352e5be94,62f90f6b83fc38a4ed1d,11976,San Adán los altos,Nuevo León
cus_12b918498f3b0c2cd62e537fd131,f7366877a0ff757707ac,71825,Vieja Sudán,México
cus_919b68224fb5a52e2f0bafe01f7e,356a182f61c2891b5340,41983,Nueva Rumania,Querétaro
cus_4d4a6507c918ad168ba6812d6063,9ed6d718e3093ef910d0,10148,Vieja Ecuador,Colima
cus_6f537959d8c12b4999fb2182d826,2976d115d3598d530e57,74653,San Rosalia los bajos,Guanajuato
cus_d1c76f9915626761c7a57b2e1810,aee0f5ad953a84bd6a89,11190,San Ivonne de la Montaña,Baja California Sur
cus_3ac5550badf9eaef27d598c8a1dd,0e281ac121db9d05d615,70089,San Sonia de la Montaña,Yucatán
cus_7d6b1c3664b646e6eabcf10ca62b,9f9a726a3af204df8bc9,21595,Vieja Côte d'Ivoire,Quintana Roo
cus_a491f8624111eb30b8032a0ad266,70b7dde6a633c2af519c,20630,San Benito de la Montaña,Veracruz de Ignacio de la Llave
cus_727e2030bf9dcc858c8f520d3d0e,af3582de7ad234d7f46c,44419,Nueva El Salvador,Guanajuato
cus_7dfdfae540ddd1010078f4070afb,9d967ed7dac608ec9738,61776,San Julio de la Montaña,Baja California
cus_a27bde6f66fae729adc925386f19,402b6002481b4dfab5e1,25257,San Sofía los altos,Campeche
cus_8823ec67ff990a7581567fca01f9,b16dcfe4631d03b70788,76887,Nueva Burkina Faso,Oaxaca
cus_efab0b99c9cfd97cb47df2949a68,81be66551b085e97fb7e,79728,Nueva Mali,Hidalgo
cus_b27f6bd71fccca05d6b1b978d6c8,47e6bb3da74d4b519b2b,97479,San Sonia de la Montaña,Veracruz de Ignacio de la Llave
cus_f5158b13b938cf1fec9849958bdc,c0e3950e438d824e00b9,50006,Vieja Colombia,San Luis Potosí
cus_fa32b00302338a054b1ee9c93a9b,ef4cb37fda04b0993857,37768,San Frida los altos,Sinaloa
cus_7113641473791d014ff4ec56ed00,942b71530e52bc01172b,67992,San Alta  Gracia los altos,Baja California Sur
cus_bae25e8bf810cf7372ae8a719647,4f6837d3e042344e6b7d,20855,San Juan Carlos los bajos,Guanajuato
cus_cc533809a0dae8777d02cce1716e,e305f50b5a9a1de7ed99,03495,Nueva Bolivia,Oaxaca
cus_41be3f0ecaced2988fc7a93aeca7,3668134a221374aa6684,04970,Vieja Tayikistán,Durango
cus_62d99ae187a18252c6c89335a1ac,08ccbfae875cc57693aa,57561,San Luis Miguel los altos,Campeche
cus_cc82c1b2b6a5df163748bb577966,bacbd6bd66d2aebb27ef,15726,San Luisa de la Montaña,Coahuila de Zaragoza
cus_0ba977be32b67dd44146283d8420,350d423b3457df1b02ce,88450,Vieja Turquía,Chiapas
cus_080616e1c506570b9515fad07a7e,17bafd63ea3065cba8b7,92009,San Eugenio los altos,Sonora
cus_f6395b6e32072b6a310a40e9236d,98c8826f17ed76b3b90c,11515,San Lucas los altos,Durango
cus_92e7c6a12a656924d3b71f808a3c,a7c5980d23b4011952e3,73640,Vieja Reino Unido de Gran Bretaña e Irlanda del Norte,Sinaloa
cus_1e21df4d25a632e3ea55553549f0,3cf481839cb143ef4cbf,34337,Nueva Portugal,Chiapas
cus_2239acd5b4a74b5608b4ae90d837,65c808dd392d8ff062a7,79632,Vieja Micronesia,Oaxaca
cus_4e5f262f8d038d37e3864369c6aa,3ca8b557b802f7f1e6ee,61727,San Ramiro de la Montaña,Sinaloa
cus_3c254a5c9aa92e3353452b13b99a,8b7d22d28e25e496b7a3,86452,San Lorenzo de la Montaña,Tabasco
cus_a59b9dfe561924c53debc411c0df,c8c09fb190bc973b40a9,29396,Nueva Bahamas,Tabasco
cus_62db664bf66f373704ec576641b8,22a0b7ddcd93f8467656,36796,San Héctor de la Montaña,Querétaro
cus_0fd7e65cc858fc1bd200d18daedf,959519e468a7596176b4,66091,San Micaela los altos,Aguascalientes
cus_c9e3e603eb47a465403b0dada1d5,3f79728b347ff259895c,09149,Vieja Nicaragua,Morelos
cus_cfcb52da9673effe2fcaa5dfc6d0,cf74b4fb3b84984fe18c,20324,San Lucas los altos,Durango
cus_6d96302b17987a749abff0b15c82,928b694fb02939cfe64c,66130,San Leonel de la Montaña,Nuevo León
cus_bbd05030d956912e3c422ed6d967,34a3e7b4f9357266acd7,64318,San Frida los bajos,Tamaulipas
cus_d728af62290d73a5e5dad9712bf5,c7e9664216cfa3ab8c71,17461,Vieja Bélgica,Aguascalientes
cus_4fbb13ed7f6f1d824bfeefa41800,87bef9c047b4a535c66a,79725,Nueva Rumania,Guerrero
cus_040580c4c9b630ba145e373fb48c,85b14bef399683c91180,62791,San Felix los altos,Morelos
cus_eb711e5faf04f881cfb361cf3882,9f0f0418162d317f91cc,44998,Vieja Arabia Saudita,San Luis Potosí
cus_cc639d229b26792b17cc911839f2,268ec937810ca99cc7f5,76665,San Ivonne de la Montaña,Campeche
cus_96a9e879e79107ca494ae433e7bb,3222b8ea9a866d22487f,48617,San Olivia los altos,Baja California
cus_c5f422f3a54224e1bfbb8ec60a99,1b9ffa50b0003e492fe5,10647,Nueva Sudán del Sur,Sonora
cus_9f2c7047e7c8618a710bde235dee,0135ebdc0487329b5f08,58127,San Liliana de la Montaña,Tamaulipas
cus_9691f06d7a6748d9b48fb6ee1be8,19b005d4e7a1851f7444,43191,Nueva Indonesia,Michoacán de Ocampo
cus_78ce1271121d4e864878e23423a7,f2c8326cfeab7a59542d,78229,San Perla de la Montaña,Durango
cus_5166a44ec72ac4b04381e6b59ae1,f79978717d4ebf4a4cbb,72518,Nueva Sudáfrica,Querétaro
cus_49cb3e2a86e54205a7fca9be5540,3d4d1b93eeec4fa26b40,55843,Nueva Mali,Guanajuato
cus_5fc4a620e3bb71c6f0221487ad0a,544756fbaead9df73a3b,82873,San Gloria los bajos,Campeche
cus_2077f3470b957aaef64f9070bc94,e40b92820b2690f12532,81245,Nueva Liechtenstein,Oaxaca
cus_89b53638cf065971e8d0eb556d15,6948b2dd34d4e5c0d620,68110,San Manuel los bajos,Tamaulipas
cus_910d95fe8b79f07041bdb1d001f0,77a142b6fb4a294e715c,19444,Vieja Portugal,Baja California
cus_ecb21790f02a8ad0f62ad5ebb45a,a97383db644b239e7481,34626,San Rubén de la Montaña,Guerrero
cus_3ab241dc3a84c684b22a23205d16,02126d6f78787dae7d7e,67813,San Teodoro los altos,Baja California
cus_fe2e4e4396ea4db5579add20a863,06e098276d18dfc2a823,11938,Nueva Djibouti,Michoacán de Ocampo
cus_fea794c776f8facb9ec6674ad20f,a0c0f774958b84c65e0e,36511,Nueva Finlandia,Yucatán
cus_5d7fb21752f93601542de93f30c3,ee8b6a613ecb607788eb,52458,San Rosalia de la Montaña,Tamaulipas
cus_95306b67d039959133f383bf87c0,f322d8ffa68a3a50be93,11064,San Gloria de la Montaña,Sonora
cus_48957949dab6fe6c6133369ae420,c5f0b1f5b8d3666e6872,01561,Nueva Somalia,Oaxaca
cus_66980f3173532def068b064de54d,0e57acf65ea553ed72f8,29138,San Pablo los altos,Morelos
cus_b6481216d260b887aec48b761383,d1cc35710ed969b832ab,58496,San Adalberto los altos,Quintana Roo
cus_840875c9c62d782dfadebb0428c3,335db981221d25519e19,45166,Nueva Hungría,Baja California Sur
cus_9d1ae942d0fb2044b67972ee0eab,5d0cd94d815491fb4c97,67663,San Micaela los altos,Hidalgo
cus_7592e341f053404da137bf2ae79d,68371efc28361603dc00,11023,San Abigail los altos,Veracruz de Ignacio de la Llave
cus_c0af729df9ef01d7c8f0bad7345f,190e820fb348ab4c5143,79606,San Zacarías de la Montaña,Guerrero
cus_86566a6232fdea11108882501b96,63acb1284cadec9ad409,26629,Vieja Zambia,Morelos
cus_269115f871bb936145e46cbb0f46,116a49a528779004c4dc,66422,Nueva Argelia,Chiapas
cus_3781d2c8b0f9282dedabefb5b4aa,98426ad1bbbdc2d068ed,93346,San Zoé los bajos,Veracruz de Ignacio de la Llave
cus_6a100b634d67c07bbd850b565572,44f94a4653c1525f2359,37849,Nueva Lesotho,Querétaro
cus_01c7b401870fe2fed7677efcf3e2,a137d56cf19dd88d1cad,14161,San Amalia de la Montaña,Colima
cus_20dedf9941196f9ce15bf5b417ac,e6a15541a796c1efdf9a,74196,Vieja Chad,Coahuila de Zaragoza
cus_c34cb3c1ef5971194caa3cd04e98,cc30536a736ce7aa118e,72588,San Mariano los bajos,Colima
cus_1df999d6a911ba150033a4fbefe7,9f90ed401505be0fe4c3,85694,San Liliana de la Montaña,Quintana Roo
cus_0dcd3d11ad34e737e5dc5fa85ba8,dc7f4fd1bd3d4daa8c99,17039,Vieja Malawi,Baja California
cus_0ce91865510c4608347678cf9597,dd303fe736894d0cc270,57672,San Victoria de la Montaña,Durango
cus_c4d9e9111005734b5f7ebccb7b8b,50beeae0883216182d04,34308,Vieja Uganda,Chiapas
cus_84f349f06c32b2ba90f8c657808a,e4deda3509072b2b7259,43748,San Hilda de la Montaña,Chiapas
cus_7ef5e6fe312d5c6c2a03fb92c4f8,2c83dcdd17ba88ced371,84551,San Sergio de la Montaña,Michoacán de Ocampo
cus_16c32305533cdfa69e2c7637896b,393a91a2185fe1b2fbba,36270,San Pablo de la Montaña,Oaxaca
cus_624953d8d0cda64528838472c583,511c2ea94c35cc9157af,37845,Nueva República Dominicana,Coahuila de Zaragoza
cus_ef156ad13b9627c4a8649b3ef8b3,f49df6646bb5e53764dd,31674,San Minerva los altos,Zacatecas
cus_b0d76642cef0d80fac52b5c3b679,1275b943c4ef4ce751a5,82393,San Ariadna los bajos,Hidalgo
cus_8f39d3d1724a3e6e74dc3b8091d0,3081abf4b4f265e2dae6,96918,San Alta  Gracia de la Montaña,Baja California Sur
cus_cb01e2b86a3a0c2253a498a7040f,534b95196f523bc80384,45521,Vieja Belarús,Tlaxcala
cus_7a6c634aebd8293e447e4b798ce9,cf8a527c7e2a736424fc,26092,San Magdalena los bajos,Hidalgo
cus_718b2daf1088be3b0291662dd4b3,03a5ab90f034cfc5b98e,91911,Vieja Nauru,Guanajuato
cus_c2147ccd094ae97bae6c0414ebda,ca35aab4d46c8176d586,99537,Nueva Comoras,Veracruz de Ignacio de la Llave
cus_e7ef9cc6faf59886071418723a83,731ae2e953101552639c,43200,San Dalia de la Montaña,Querétaro
cus_2a7dc851a35c43415d31aaafc355,22f28f9ae7df4e069aa3,53162,San Emilio los bajos,Nayarit
cus_5d2d9aab48e985b7f4bebdcb1557,67d898a45922241cca15,65757,San María de la Montaña,Chiapas
cus_81d3b4820481330ffdda1ca27a74,9890d95e440c97d981cb,32352,San Roberto los altos,San Luis Potosí
cus_e0e882b28d054cd176397635c90b,ea30108c681f06065fa0,64162,San Rodolfo los altos,Nuevo León
cus_ec78909b6a12f839b4f79817da79,33aa60fa33dd9f37fb40,64872,San Ana Luisa de la Montaña,San Luis Potosí
cus_13b8e33d5b6aadf30db205a7f933,1c71a66c7070def5c03e,12849,San Marisol los altos,Aguascalientes
cus_4ee4c929cfc6d7e6533620a081d7,5c1956583e032975b996,55808,Nueva Honduras,Quintana Roo
cus_44deaf4bac2433d8e0d3f5b24fd2,4d22ecc2e0b5b1c1f5ca,50806,Nueva Bosnia y Herzegovina,Tabasco
cus_6ff10600c8c4eaa8b7cccece7f12,3824172d9295c8ac46b0,91591,San Hugo los altos,Nayarit
cus_b92ab6fe49865c44ae2b8c9bb9f1,b3fd08245357de3e2945,73170,San Patricia los altos,México
cus_dd9d8a51154758cc881b22381af8,029c1c3f529c66b2c27a,61738,San Benito los altos,Puebla
cus_b8d0407f0010e8b94c0ce4bf6618,339a8fc9ea23c6b56988,79012,San Vanesa de la Montaña,Durango
cus_4f97f08c8fd1ccb89fb43bed5faf,00f40ea0a654d74a38c6,95728,Vieja Tonga,Nuevo León
cus_115dea566b88df50b2c840e548c4,2925b555aae14652f46a,37694,Nueva Vietman,Tlaxcala
cus_6e403431a67279398691a826026c,e3a51176d8c74ee1562e,14439,Vieja Yemen,Jalisco
cus_b6d111e7a3d1c6232c435a2bb604,1c806a7206c33ff2f0c6,91717,San Carmen los bajos,Jalisco
cus_577f94d4c5f00ccdf2d3248bec92,74b28836b3194b276217,44796,San Luis los altos,Querétaro
cus_33190701330a4da498669d105ae7,80c201038dc5ce4fc666,28259,San Elsa los bajos,Campeche
cus_2d6034f33ddcb9c73a904e65684a,9f93ef25af7533384d77,46992,Vieja Burkina Faso,Michoacán de Ocampo
cus_eeff563d14fbce0d7ee57f1981d6,37846187e5acb2c8da31,51823,San Julia los bajos,Sinaloa
cus_883b98ec80588f16f0f7df288adc,1e717c67c91dfbde1e1f,23798,San Ramiro los bajos,Morelos
cus_7c832a15e1ad63abe49c8fe96bce,378988d8cc0cce7d6efb,42435,Vieja Finlandia,Quintana Roo
cus_f582ce743b488b8c3488f39a42f2,acde367d0dba409dc862,29961,Nueva Chile,Michoacán de Ocampo
cus_546b41b8e6d213b5f713e3a0203b,120277870beeed27ab22,62250,Nueva Swazilandia,Sinaloa
cus_19e87ef5c180fc66f35beb133a55,288cfc0e7046083a53a0,22390,San Itzel los altos,Campeche
cus_65e22351466fe51f5d812f7679bd,6cd6bcd06c8281fbfe09,88056,San Débora de la Montaña,Guanajuato
cus_60fa10543547ecae4ffe2653c804,4241f347d58dbe9bf865,32047,San Fernando los altos,Morelos
cus_c88d0fd8234ab00fccdef8dcd65e,66a1cf93fde81e04b9cf,16303,San Dulce María los bajos,Tamaulipas
cus_bb37187c767497170d7ef8840786,796fa832e10e403af440,90416,Vieja Zambia,Baja California Sur
cus_14eb26dc48460dcfb407731510c3,af79eb9511fc3c99e9d2,83127,San Hilda de la Montaña,Querétaro
cus_4aa654a71421215669764be8acc4,d92a7d7668f8c0033c60,71803,San Sessa los bajos,Yucatán
cus_4352d9e92157431df4a06149228f,a6c8511fb9b1e88063cd,97605,Nueva Chile,Baja California Sur
cus_43bdcb19f45599c808d293aeacae,9783974d454026ed87e1,81131,Nueva Malta,Yucatán
cus_65419170ab85cf20534df1c91679,697eb3494dee4ebd0359,72373,San Abelardo de la Montaña,Guanajuato
cus_4652aa93337fb434a71e86946eb7,703650f269648cf3cdab,41581,Vieja Eslovenia,Sinaloa
cus_d018604a0c3b780e7cd545724e81,679c3a12123cc5009cf9,18245,Nueva Turkmenistán,México
cus_eec1392da303319fe6549a018358,a9383eac74dc99e4b00e,15829,Nueva Camerún,Puebla
cus_4b0ae26a528d71153985cffd1cce,42cd567461d0a7dfdf85,69982,San Inés de la Montaña,Tamaulipas
cus_ea9802ad82d18d540bbf785ab7ca,3503e670af2956b24c04,65990,Vieja Colombia,Veracruz de Ignacio de la Llave
cus_4fb28ea5431e99d3f88d28a8dabf,448270e8e45a70e8e6b6,60999,San Lorena los bajos,Morelos
cus_97a25931052a3fba6ab07819b7d0,d72c74abd02f71a3b992,31307,San Verónica los altos,Tabasco
cus_f97b998a4f78805f41d9574ad5ea,113142bb4307fb6cb97e,34039,Nueva Canadá,Tamaulipas
cus_bcde47dbeb01c61701764454eb5c,e411aec77f737b95108f,14774,Vieja Marruecos,Nuevo León
cus_17e492016fbcf7a18415984f4ca6,0003997b92860e9ff2c2,77701,Vieja Maldivas,Quintana Roo
