geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
79992,24.347432,-113.883153,Nueva Emiratos Árabes Unidos,Guanajuato
30840,28.500193,-96.034349,San Ofelia los bajos,Chiapas
30840,27.234791,-98.603282,San Asunción los altos,Sinaloa
30840,24.568265,-109.231672,Nueva Tonga,México
6267,15.130678,-103.305491,San Susana los bajos,Baja California
6267,19.324849,-101.080778,Vieja Colombia,Campeche
71803,24.237523,-97.227122,San Omar los altos,Veracruz de Ignacio de la Llave
6271,24.943062,-108.757861,Nueva Malta,Guerrero
6271,14.928288,-90.940294,San Octavio los bajos,Querétaro
63620,18.611461,-97.939548,Nueva Bulgaria,Nuevo León
30855,14.933997,-114.524036,Nueva Cabo Verde,Coahuila de Zaragoza
63630,28.357244,-101.432931,Nueva Ghana,Guanajuato
80017,18.091428,-93.661393,Vieja Luxemburgo,Quintana Roo
80017,24.339159,-90.39116,Nueva Madagascar,Guerrero
80017,24.050101,-116.815226,Vieja República Popular Democrática de Corea,Tabasco
71825,15.10738,-108.729152,San Francisco Javier los bajos,Tabasco
71825,19.416426,-94.59374,San Felix de la Montaña,Campeche
71825,29.616344,-91.621428,Nueva Austria,Veracruz de Ignacio de la Llave
47251,21.343161,-96.823463,Nueva Kuwait,Distrito Federal
47251,25.116559,-104.214176,Vieja Dinamarca,Quintana Roo
47251,30.977158,-112.658908,San Yuridia los bajos,Morelos
22686,27.281015,-95.868655,San Marisela de la Montaña,Aguascalientes
88232,30.014454,-110.952402,San Lorenzo los altos,Sinaloa
88232,18.701251,-111.685189,San Inés de la Montaña,Veracruz de Ignacio de la Llave
88232,30.105267,-112.923732,San Gabriela los bajos,Nuevo León
6316,31.19376,-110.753461,Vieja Polonia,Yucatán
6316,28.169524,-94.943084,San Modesto los bajos,San Luis Potosí
80046,21.712352,-87.854081,Vieja Bolivia,Distrito Federal
63665,24.077119,-88.530997,San Antonia los altos,Jalisco
88242,27.08338,-108.65864,Nueva República Democrática Popular Lao,Tamaulipas
96435,26.513205,-87.316492,San Magdalena los altos,Baja California
96435,22.903935,-110.062655,Vieja Bangladesh,Campeche
96435,27.387998,-115.897302,San Amanda de la Montaña,Jalisco
39100,28.488403,-104.415045,San Bruno los bajos,Morelos
14525,29.96468,-106.266427,San Marisela de la Montaña,Hidalgo
14525,29.182194,-105.012318,Vieja Swazilandia,Tabasco
55495,27.401333,-97.433963,Nueva Montenegro,Hidalgo
39113,20.335142,-96.703046,Nueva Somalia,Yucatán
39113,31.586327,-90.56151,Vieja Malta,Hidalgo
71882,25.372413,-95.198577,Nueva Etiopía,Guerrero
71883,20.549298,-91.321157,San Emiliano de la Montaña,Aguascalientes
71883,16.545827,-89.780166,San Gonzalo de la Montaña,Chiapas
88269,15.113572,-101.248189,San Guillermina de la Montaña,Michoacán de Ocampo
88269,15.23061,-96.96374,San Luis Miguel los bajos,Chihuahua
88269,32.202603,-114.034724,Vieja Libia,Sinaloa
80082,22.364462,-103.073559,Nueva Sri Lanka,Campeche
80082,22.931866,-89.834264,San Débora de la Montaña,Baja California
80082,24.693867,-111.792895,San Eric los bajos,Baja California Sur
55507,18.80615,-90.786818,Nueva República de Macedonia del Norte,Jalisco
55507,17.032716,-91.349676,Nueva Lituania,Tabasco
55507,17.60555,-100.451303,Vieja Noruega,San Luis Potosí
39124,28.070419,-92.102611,San Itzel los altos,Coahuila de Zaragoza
39124,27.803982,-116.398252,Nueva Bélgica,Nuevo León
63704,22.007457,-114.899484,San José los bajos,Chiapas
14553,22.786433,-111.055513,San Emilio de la Montaña,Coahuila de Zaragoza
14553,28.537876,-89.771727,Vieja Togo,Tamaulipas
80093,30.271956,-107.486951,San Eloy de la Montaña,Chiapas
80093,26.82418,-95.028258,San Eugenio los altos,Durango
6371,21.988421,-108.065573,Vieja Letonia,Sonora
6371,19.670822,-111.201938,Nueva Belice,Morelos
6371,17.992414,-113.272074,Vieja Croacia,Hidalgo
22760,29.019103,-96.153011,San Miriam los bajos,Colima
22760,15.017676,-106.205373,San Eugenia los bajos,Nayarit
30954,21.993812,-112.782713,San José Luis los altos,México
80117,29.475757,-86.938144,Vieja Somalia,Guanajuato
80117,21.310997,-97.681764,Vieja Arabia Saudita,Veracruz de Ignacio de la Llave
63738,22.731682,-107.186316,Vieja Guyana,Baja California
88319,21.60507,-109.626589,San Jaqueline de la Montaña,Quintana Roo
88319,30.567238,-90.182689,San Natividad los altos,Chiapas
96511,28.344244,-104.951278,Nueva Suecia,Puebla
96511,15.089188,-97.978908,Nueva Venezuela,Durango
47359,28.706219,-92.582695,San Óscar los altos,Campeche
47359,24.154713,-97.82829,Vieja Bhután,Baja California Sur
30980,17.941236,-101.244178,San Ivonne los bajos,San Luis Potosí
71941,20.10547,-103.715963,Vieja Malasia,Tamaulipas
71941,25.641158,-98.241404,San Dalia de la Montaña,San Luis Potosí
71941,19.187244,-94.586975,San César los bajos,Campeche
6408,25.257861,-87.914558,San Hilda de la Montaña,Puebla
55566,18.2019,-104.293587,Vieja Mali,Sonora
55566,26.274575,-110.188427,Vieja Sudán del Sur,San Luis Potosí
63759,19.772963,-107.93501,San Gabino los bajos,Quintana Roo
63759,27.299337,-96.363144,Nueva Papua Nueva Guinea,Baja California
63759,23.484144,-89.180728,San Juan los bajos,Colima
47385,14.543214,-90.433989,Nueva Guinea Bissau,Baja California
47385,22.582719,-96.254315,San Elena de la Montaña,Oaxaca
47385,14.894183,-91.320121,San Julio César los bajos,Baja California
88345,20.329465,-91.986593,San Camilo de la Montaña,Querétaro
47393,23.007992,-95.036731,Nueva República Checa,Durango
47393,16.855585,-103.225622,Vieja Lituania,Guerrero
47393,23.300316,-91.128679,Nueva Zambia,Nuevo León
63781,18.123531,-93.224732,San Cynthia los altos,Zacatecas
63781,22.97964,-92.244599,Vieja Jordania,Campeche
63781,28.272098,-114.603234,Nueva Tonga,Querétaro
63782,16.866561,-108.962868,Nueva Botswana,Yucatán
80167,30.735155,-91.014846,Nueva Kuwait,Morelos
55602,28.477763,-104.897325,Nueva Australia,Baja California
55602,23.320395,-88.771682,Nueva Singapur,Sinaloa
55602,16.184914,-106.992719,Vieja Nauru,Tabasco
63796,25.833051,-98.499071,San Perla de la Montaña,San Luis Potosí
63796,21.843186,-106.35972,Nueva Kiribati,Durango
63796,27.904199,-114.431913,Nueva Angola,Oaxaca
63800,16.749942,-111.71353,San Judith de la Montaña,Nuevo León
63800,28.888881,-108.422437,Vieja Sudán del Sur,Puebla
88378,30.885674,-106.343786,Nueva Qatar,Campeche
88378,29.543454,-107.316426,Vieja Turkmenistán,Colima
88378,16.284163,-101.042314,Nueva Dinamarca,Zacatecas
88380,29.948647,-107.437014,Vieja Niger,Baja California
55618,14.58982,-95.636875,San Eric los bajos,Nayarit
55618,22.511278,-94.484928,Nueva Israel,Querétaro
63810,21.820865,-115.186787,Nueva Etiopía,Jalisco
63810,30.966736,-87.643237,San Lucas de la Montaña,Veracruz de Ignacio de la Llave
22861,22.515152,-90.703314,San David de la Montaña,Tlaxcala
22861,23.47374,-105.68732,Vieja Panamá,Colima
22861,15.320666,-103.351886,Nueva Kiribati,Oaxaca
80205,17.402489,-90.310788,San Rafaél los bajos,Chiapas
80205,15.399161,-97.198372,San Pascual de la Montaña,Guerrero
80205,23.390156,-99.08205,Nueva Venezuela,Hidalgo
6479,21.7014,-115.604647,Vieja Arabia Saudita,Guanajuato
6479,28.199815,-113.056787,Vieja Estados Unidos de América,Nayarit
6479,27.92623,-100.418544,Nueva Letonia,Nayarit
39250,30.714711,-109.780119,San Cristian los bajos,Morelos
39250,28.26521,-109.72229,Nueva Armenia,Nuevo León
39250,27.606381,-87.676656,San Jorge los altos,Jalisco
63829,17.860576,-101.708951,Nueva Belarús,Aguascalientes
63829,15.694906,-106.066877,Nueva Suriname,Veracruz de Ignacio de la Llave
14681,24.312453,-109.972532,San Lourdes los altos,México
96604,17.955614,-109.459567,San Wendolin los bajos,Nayarit
96604,29.940359,-105.518687,San Norma de la Montaña,Hidalgo
96610,31.733772,-112.613462,Vieja Polonia,San Luis Potosí
96610,28.318817,-103.973398,Nueva Islandia,Quintana Roo
96610,28.177675,-89.59423,San Anel los bajos,Nuevo León
22884,24.749716,-115.429115,San Jesús de la Montaña,Nayarit
22884,19.189312,-95.804356,San Susana los altos,Chiapas
22884,30.054468,-88.428096,Vieja Islas Salomón,Nuevo León
31093,29.162913,-99.34054,San Abigail los bajos,Yucatán
31093,17.591526,-87.002948,San Eloisa los bajos,Guerrero
39285,30.376575,-105.328704,San Miriam los bajos,Nayarit
39285,32.256446,-86.894857,San Vicente los bajos,Yucatán
47481,18.369584,-116.966574,Nueva Dominicana,Puebla
47481,27.004459,-94.687907,Vieja Burundi,Hidalgo
47481,26.916095,-106.223612,San Rolando los altos,Guerrero
6522,22.964643,-92.616066,Vieja República de Moldova,Baja California
6522,14.816253,-105.895258,San Anabel los bajos,Baja California Sur
6522,19.724058,-111.938562,San Fernando los altos,Sonora
47483,21.718127,-86.623635,Nueva Trinidad y Tabago,Chiapas
47483,32.238447,-101.456913,Vieja Santo Tomé y Príncipe,Puebla
47483,20.280361,-98.772677,San Homero de la Montaña,Colima
55681,23.833603,-108.517759,Vieja República Democrática del Congo,Michoacán de Ocampo
55681,21.850413,-96.306218,Vieja Brunei Darussalam,Distrito Federal
88450,17.839032,-107.112468,Vieja Noruega,Distrito Federal
88450,28.359732,-95.03562,San Carlota los altos,Coahuila de Zaragoza
47493,28.893008,-90.192665,San Óscar los bajos,Oaxaca
47493,31.559543,-89.723294,Vieja Lituania,Distrito Federal
14734,17.673489,-113.996621,Vieja Italia,Distrito Federal
14734,25.182595,-110.368824,Nueva República Democrática del Congo,Baja California
22934,23.228981,-111.373382,San Delia los bajos,Tabasco
6553,28.496606,-111.647342,Vieja Argentina,Nuevo León
31130,29.912475,-116.663419,San Tania los bajos,San Luis Potosí
31130,28.802318,-101.901297,Vieja Bangladesh,Guerrero
88475,26.5639,-95.938865,San Lorena los altos,Chihuahua
88475,16.912012,-103.685941,San Adela de la Montaña,Nuevo León
88475,30.644343,-110.778618,San Serafín de la Montaña,Zacatecas
80285,20.966519,-108.895555,Nueva Kirguistán,México
80285,20.630173,-114.82644,San Gabino los bajos,Coahuila de Zaragoza
14751,15.731593,-98.648049,San Bernardo de la Montaña,Sonora
14751,15.708196,-113.576371,Nueva Iraq,Tamaulipas
39327,22.55559,-103.245364,San Joaquín los bajos,Chihuahua
88481,25.86242,-100.654437,Nueva Vanuatu,Durango
80292,26.829271,-112.957928,San Tania los altos,Campeche
72100,27.652869,-114.502534,Nueva Bahrein,Tamaulipas
72100,15.977014,-113.147228,San Alejandra los bajos,Baja California Sur
63912,27.256798,-109.66778,San María Teresa de la Montaña,Tabasco
31149,15.182192,-110.513436,Nueva Mozambique,Campeche
31149,24.831433,-101.186904,Vieja Tonga,Tlaxcala
31149,31.857994,-91.099514,San Leonor los altos,Distrito Federal
39342,30.800612,-110.55278,San Caridad de la Montaña,Guanajuato
88500,20.810522,-106.11638,Vieja Turquía,México
88500,19.73756,-116.320383,San Raquel los altos,Nuevo León
14774,22.525515,-102.871223,San Teresa de la Montaña,Tlaxcala
14774,25.493482,-113.519985,San Marisela de la Montaña,Nuevo León
31159,26.11902,-114.525338,Nueva Zimbabwe,Guanajuato
88515,30.015777,-110.909654,San María Luisa los altos,Aguascalientes
88515,27.82094,-90.002418,Vieja Kirguistán,Durango
88519,19.306095,-101.12661,San Alfonso los altos,México
88519,25.065676,-113.44976,San Renato de la Montaña,Quintana Roo
47562,19.574281,-99.615138,San Daniela los bajos,Durango
47562,24.602011,-107.816775,Nueva Honduras,Jalisco
47562,22.122688,-92.095565,San Eva los bajos,Quintana Roo
6610,27.703223,-107.212351,San Víctor de la Montaña,Yucatán
6610,15.115454,-93.526352,Nueva Venezuela,Querétaro
55770,23.895637,-115.887663,San Porfirio los altos,Tabasco
55770,24.054192,-114.111032,Vieja Sudán del Sur,Sonora
55770,27.413639,-109.43425,Vieja Kirguistán,Hidalgo
39386,30.558299,-99.988762,San Luisa de la Montaña,Morelos
39386,15.507955,-103.838986,San Gabriel los altos,México
23002,24.550999,-103.99592,Vieja República Unida de Tanzanía,Aguascalientes
23002,24.784297,-91.158018,San Elena los altos,Quintana Roo
63965,23.297898,-91.774756,Nueva República Popular Democrática de Corea,Nayarit
63965,21.346667,-88.634857,San Nelly los altos,Oaxaca
63965,19.680233,-91.486486,Vieja Austria,Yucatán
72158,16.560837,-107.26713,Vieja Nigeria,Guerrero
72158,21.107665,-98.034844,Nueva Fiji,Sinaloa
72158,21.536521,-101.400918,Nueva Pakistán,Baja California Sur
63967,16.931718,-100.111372,Vieja Cuba,Tamaulipas
63967,22.862565,-103.157026,Vieja Turkmenistán,Baja California
88549,21.433513,-95.616626,San Ofelia los altos,Nayarit
23014,14.889585,-96.77391,Nueva Santa Lucía,San Luis Potosí
23014,30.795923,-90.096404,San Daniel los bajos,Tabasco
47598,15.985475,-108.67841,Nueva Azerbaiyán,Quintana Roo
96751,15.14555,-108.766612,San Ernesto los bajos,Querétaro
47600,22.055061,-106.768761,San Miguel Ángel los altos,Campeche
80371,26.136623,-88.31708,San Mario de la Montaña,Quintana Roo
14838,31.166228,-112.34483,Nueva Indonesia,Chihuahua
14838,28.974275,-116.985947,San Marco Antonio los altos,Nayarit
14838,25.378042,-107.505401,Vieja Albania,Querétaro
6647,24.216393,-89.408616,San Sergio los altos,San Luis Potosí
55802,18.090884,-112.573193,Vieja Reino Unido de Gran Bretaña e Irlanda del Norte,Yucatán
55802,16.415008,-98.555694,Vieja Colombia,Baja California Sur
55802,19.573568,-102.383328,Nueva Libia,Veracruz de Ignacio de la Llave
55803,27.800248,-102.39086,Vieja Rumania,Tabasco
31226,14.744249,-107.130242,Nueva Sri Lanka,San Luis Potosí
55808,23.32954,-103.238564,Nueva Vietman,Guerrero
55808,20.101772,-91.700198,San Jorge de la Montaña,San Luis Potosí
6659,19.030667,-86.853224,San Elvira los bajos,Veracruz de Ignacio de la Llave
6659,19.6938,-108.915565,Nueva España,Campeche
64005,14.976587,-101.790314,Nueva Eslovenia,Colima
64005,28.897553,-115.053298,Vieja Kenya,Morelos
64005,18.124747,-89.620749,San César los altos,Guerrero
14853,31.171181,-107.643568,San Evelio de la Montaña,Hidalgo
31243,30.718585,-88.618246,San Laura de la Montaña,Tabasco
55820,22.713295,-105.202673,San Luis Miguel de la Montaña,Nayarit
55820,25.010864,-93.554638,Nueva Bhután,Durango
72205,15.258401,-90.523394,Vieja Argelia,Distrito Federal
72205,17.209953,-107.227714,San Pablo de la Montaña,Quintana Roo
6671,24.898684,-88.426932,San Mateo los altos,Nuevo León
6671,22.027455,-101.660274,Vieja Samoa,Zacatecas
6671,22.355754,-87.702221,Vieja Vanuatu,Oaxaca
64016,30.390059,-90.842879,Nueva Tailandia,Veracruz de Ignacio de la Llave
64016,22.6052,-112.88861,San Darío los altos,Michoacán de Ocampo
64016,20.392287,-115.924722,San Natividad los bajos,México
14866,31.085732,-87.2485,San Natalia los bajos,Hidalgo
14866,32.224821,-106.497453,San Manuel los altos,Yucatán
14866,30.183994,-97.387142,Vieja Bosnia y Herzegovina,Guanajuato
6676,16.745003,-113.527969,San Delia de la Montaña,Chihuahua
64027,20.697679,-87.976181,Vieja Chile,México
80412,19.757152,-105.723969,San Abel de la Montaña,Tabasco
80412,21.411754,-107.756056,Nueva Uganda,Tlaxcala
14879,20.301972,-97.479923,San Lorena los altos,Colima
14879,21.366186,-98.947423,San Rodolfo los bajos,San Luis Potosí
14879,25.311428,-99.860457,San Patricio los altos,Michoacán de Ocampo
72225,20.464999,-114.903806,Vieja Afganistán,Distrito Federal
72225,30.222889,-102.363549,San Emilia de la Montaña,Quintana Roo
72225,19.158492,-87.288555,San Timoteo los bajos,Aguascalientes
96802,30.714433,-93.170256,San Cecilia los altos,Sonora
96802,29.037867,-99.183774,San Marisol de la Montaña,Guerrero
96802,24.934153,-102.804623,Nueva Brasil,Distrito Federal
14883,21.875995,-91.669391,San Jacinto de la Montaña,Hidalgo
55843,20.601637,-97.41676,Vieja Burundi,Puebla
14896,21.480228,-99.049905,San Marisol de la Montaña,Aguascalientes
14896,27.334346,-91.239103,Nueva Islandia,México
47666,24.123012,-112.044978,Nueva Túnez,Baja California
64051,28.586164,-115.341438,San Lorenzo los altos,San Luis Potosí
64051,16.742727,-87.713673,San Vicente de la Montaña,Hidalgo
64051,29.491534,-88.343425,San Gerónimo los bajos,Morelos
31284,25.729953,-95.461897,Nueva Burundi,San Luis Potosí
88628,19.40535,-87.969256,Nueva Jamaica,Veracruz de Ignacio de la Llave
88628,32.030914,-87.974383,San Rufino de la Montaña,Puebla
55860,28.357263,-113.162415,San Leonor los bajos,Distrito Federal
72245,15.300881,-108.473979,San Magdalena los altos,Morelos
31282,25.304885,-104.818707,Vieja Mongolia,Guanajuato
14909,30.403755,-108.041302,Nueva Vanuatu,Guanajuato
14909,24.153726,-91.446799,Nueva Canadá,Veracruz de Ignacio de la Llave
23103,25.260024,-94.547978,Nueva Marruecos,Chiapas
14912,27.709636,-89.704125,San Marisol los bajos,Tabasco
14913,18.160877,-91.749906,Vieja Micronesia,Chiapas
14913,31.109858,-104.483391,San Natalia los altos,Durango
14913,18.317937,-112.006747,San Mónica los altos,Sonora
6719,27.081222,-111.966561,San María Luisa los altos,Tlaxcala
6719,24.2906,-92.559894,San Mayte de la Montaña,Chiapas
6719,27.152228,-113.887224,Vieja Gambia,Michoacán de Ocampo
14915,20.72823,-102.454745,Vieja Egipto,Yucatán
14915,21.021682,-110.065172,Nueva Polonia,Tlaxcala
14915,28.012976,-102.20704,Vieja Zambia,Quintana Roo
80455,26.523966,-109.93141,San Pilar de la Montaña,Tabasco
80455,21.593346,-103.446201,Vieja Montenegro,Campeche
80455,29.953809,-108.87053,San Homero los altos,Sinaloa
31307,28.949538,-115.014142,San Úrsula de la Montaña,Veracruz de Ignacio de la Llave
31307,18.604614,-101.921568,Nueva Panamá,Morelos
31307,17.826477,-107.516108,Nueva Eritrea,Sinaloa
47701,17.83705,-103.546347,San Augusto los bajos,Sinaloa
47701,18.668688,-114.555851,San Citlali los bajos,Sonora
47701,25.861361,-102.593655,San Marcos de la Montaña,San Luis Potosí
72279,17.132954,-97.193748,Nueva Timor-Leste,Querétaro
72279,18.584106,-109.550611,San Cristal de la Montaña,Aguascalientes
55897,31.043687,-108.174021,Nueva Seychelles,Querétaro
55897,16.803545,-116.617391,Vieja Belice,Guanajuato
14940,24.949053,-106.70671,Vieja Sudán del Sur,Sinaloa
14940,18.423593,-102.249709,Vieja Nauru,Oaxaca
23133,23.583789,-110.168246,Vieja República Centroafricana,Oaxaca
23133,22.16962,-98.085857,Nueva Chad,Sinaloa
23133,21.749499,-96.01211,San Victoria los altos,Tabasco
23137,27.699387,-116.957503,San Alberto los bajos,Yucatán
64101,28.772385,-104.665779,San Gabriel los bajos,Sinaloa
6762,18.693464,-102.046182,Vieja República Democrática del Congo,Chiapas
14955,14.87447,-103.10818,San Rebeca los bajos,Querétaro
96875,27.63004,-98.088252,Nueva Sudáfrica,Sonora
96875,31.84095,-100.404539,Nueva Noruega,Durango
64110,27.21007,-101.095371,Nueva Camerún,Sinaloa
55919,28.046306,-92.037858,San Elsa los bajos,Distrito Federal
80498,17.556773,-113.275867,San Abel de la Montaña,Sinaloa
80498,24.180301,-105.334826,San Enrique de la Montaña,Zacatecas
80498,20.663135,-115.337522,San Ramón los bajos,Jalisco
64121,18.864108,-87.396098,San Carlota los bajos,Zacatecas
23162,26.088349,-106.535856,Nueva Chad,Campeche
96892,29.341692,-106.14629,San Indira los altos,Quintana Roo
96892,17.945811,-92.654121,San Jacobo los altos,Tabasco
96892,27.352448,-90.41595,San Leticia los bajos,Chiapas
55943,21.521019,-108.244386,San Salvador los altos,Guerrero
23179,28.146681,-97.178028,Nueva Brasil,Durango
23179,27.456524,-105.477189,Vieja Senegal,Tabasco
23179,15.668206,-90.507864,Nueva Eritrea,Veracruz de Ignacio de la Llave
39563,19.757848,-94.85664,Nueva Iraq,Guerrero
39563,30.829458,-88.752517,Vieja Antigua y Barbuda,Morelos
39563,25.248212,-101.743873,San Tomás los altos,Campeche
88716,21.060293,-99.924329,San Rolando los altos,Nayarit
88716,23.461651,-88.541995,Vieja Costa Rica,Guanajuato
80527,14.765211,-104.723917,Vieja Jamaica,Baja California
80527,21.479349,-89.438389,San Blanca los bajos,Hidalgo
6799,16.566159,-91.235337,Vieja Qatar,Guerrero
6799,17.508825,-89.543916,San Esteban de la Montaña,San Luis Potosí
6799,18.282975,-103.33412,San Hilda de la Montaña,Baja California Sur
39569,28.682845,-102.653353,San Soledad los altos,Nayarit
6801,25.721309,-87.845804,San Ángel los altos,Sinaloa
6801,32.267274,-115.156121,San José María los bajos,Baja California Sur
6801,22.458169,-93.181668,San Luz los altos,Chihuahua
96918,16.66293,-108.282418,San Sara los altos,Guerrero
72344,20.327126,-100.619955,San Emilio de la Montaña,Aguascalientes
72344,26.685875,-88.037142,Vieja Kirguistán,Aguascalientes
72344,18.230832,-102.289606,Nueva Lituania,Guerrero
39577,18.008679,-115.750622,San Eloy de la Montaña,México
39577,23.064363,-94.534043,San Mario los altos,Querétaro
39577,24.986538,-108.880518,San Marcos los altos,Durango
6815,14.871419,-108.895989,San Rafaél de la Montaña,Nayarit
64162,29.187031,-86.620732,San Sofía de la Montaña,Coahuila de Zaragoza
88741,19.006215,-106.454649,San Ana Luisa los bajos,Tlaxcala
64170,24.586694,-90.5078,Nueva Jordania,Guanajuato
72368,16.689387,-116.006655,San Mariano los altos,Durango
72368,24.992836,-109.725485,Nueva Fiji,Sinaloa
72368,19.55082,-94.102964,Vieja Países Bajos,Chiapas
6837,22.830215,-110.120008,San Cristobal de la Montaña,Tabasco
31413,18.44729,-89.985969,Vieja Venezuela,Guerrero
31413,14.995103,-110.975395,San Hernán de la Montaña,Chihuahua
31413,24.360424,-90.510568,Vieja Eslovenia,Tabasco
72373,31.985956,-95.546561,San Karla los bajos,Hidalgo
72373,21.98164,-95.097916,Vieja Bhután,Tabasco
15031,20.869959,-90.923195,Nueva Argentina,Puebla
15031,30.216379,-89.037204,San Cornelio de la Montaña,Sinaloa
15031,18.120123,-100.853608,San Luz de la Montaña,Sinaloa
47802,23.042343,-106.860034,San Darío los bajos,Veracruz de Ignacio de la Llave
47802,27.771528,-116.588082,Nueva Indonesia,Campeche
88765,27.20251,-104.147858,Vieja Indonesia,Puebla
88765,24.515907,-106.349006,San Helena los bajos,Sonora
47805,23.941873,-107.366273,San Abelardo los bajos,Sinaloa
47805,31.896766,-97.07264,San Julio César los bajos,Yucatán
47805,25.625782,-90.332427,San Araceli los bajos,Distrito Federal
88769,15.059798,-103.457216,Nueva Gambia,Campeche
88769,14.878992,-86.555251,San Araceli los bajos,Chiapas
88770,16.668231,-102.01612,Nueva República de Moldova,Oaxaca
88770,27.306221,-90.907332,San Camilo de la Montaña,Puebla
23235,31.327587,-105.027242,Nueva Nigeria,Veracruz de Ignacio de la Llave
23235,31.32436,-92.909947,Nueva República de Macedonia del Norte,Durango
23235,17.497822,-110.032959,Nueva Côte d'Ivoire,Michoacán de Ocampo
88775,28.667821,-117.166504,San Teodoro de la Montaña,Michoacán de Ocampo
88775,27.177384,-90.951618,Vieja Islas Marshall,Baja California
88775,27.528745,-111.205366,San Carla de la Montaña,Distrito Federal
72396,27.191652,-94.570744,San Rebeca los bajos,Sonora
56014,17.446977,-89.391349,San Aurelio los altos,Veracruz de Ignacio de la Llave
56014,17.318801,-114.380575,San Manuel los bajos,Yucatán
56014,19.678767,-102.670241,Nueva Líbano,Querétaro
96980,23.736989,-116.616447,San Alma los bajos,Coahuila de Zaragoza
96980,26.450179,-91.792313,San Espartaco los altos,Baja California Sur
56022,23.728075,-106.283044,San Sara los altos,Sinaloa
56022,18.874224,-99.74976,San Clemente los altos,Puebla
64217,22.004783,-89.377481,Vieja Gabón,Distrito Federal
64217,17.102398,-110.63233,San Vanesa de la Montaña,Guanajuato
88795,30.265507,-114.757636,Vieja San Marino,Querétaro
88795,14.536674,-92.565742,San Daniel de la Montaña,Aguascalientes
88795,26.848201,-116.005104,San Clemente de la Montaña,Morelos
31452,29.407449,-114.121528,San Pamela de la Montaña,Baja California Sur
96989,31.920645,-88.05396,Vieja Ucrania,Veracruz de Ignacio de la Llave
96989,15.290625,-101.292016,Vieja República Democrática Popular Lao,Chihuahua
96989,18.634178,-103.624713,Vieja Zimbabwe,Nayarit
56029,15.010727,-96.061349,San Noemí los altos,Chiapas
56029,22.543384,-93.065021,San Wendolin los altos,Nuevo León
80609,29.655885,-90.624959,San Vanesa los bajos,Tabasco
80609,26.044478,-93.56276,San Rolando los bajos,Veracruz de Ignacio de la Llave
72418,21.443059,-91.332984,San Asunción de la Montaña,Puebla
56037,17.608047,-92.959382,San Estela de la Montaña,Nuevo León
47846,15.294925,-89.657878,Nueva Panamá,Quintana Roo
47846,28.295113,-98.54109,Nueva Bolivia,Tamaulipas
56039,29.954242,-96.237182,Vieja Botswana,Tlaxcala
64229,22.698533,-92.100656,Nueva Senegal,Nuevo León
64229,26.659845,-96.143303,San Adela los bajos,Aguascalientes
64229,22.232421,-113.864972,San Gerónimo de la Montaña,Coahuila de Zaragoza
31470,16.831089,-107.022007,Nueva Noruega,Guanajuato
31470,16.9038,-89.623283,Vieja España,Tlaxcala
31470,23.764269,-90.502038,Vieja Iraq,Zacatecas
88815,24.299022,-117.145799,Nueva Zambia,Querétaro
88815,22.46917,-93.132253,San Hugo de la Montaña,Quintana Roo
88815,24.96408,-87.114058,Vieja República de Corea,Baja California
47860,14.858436,-111.734442,Vieja Belarús,Nuevo León
47860,17.821566,-100.053524,San Marcela los bajos,Baja California
15093,17.347262,-98.25624,Vieja República de Macedonia del Norte,Tlaxcala
15093,15.583435,-114.227816,San Raúl de la Montaña,Guanajuato
15093,24.584797,-108.517343,San Gustavo los altos,San Luis Potosí
72443,16.005338,-100.122138,San Alejandro los bajos,Tamaulipas
72443,27.117487,-95.570596,Vieja Côte d'Ivoire,Chiapas
72443,25.117042,-89.425761,Nueva República Dominicana,Chihuahua
15100,31.577836,-100.448786,Vieja Bolivia,Michoacán de Ocampo
15100,20.6938,-108.418859,Nueva Angola,Tlaxcala
31483,27.433643,-115.772057,Vieja Santa Lucía,Coahuila de Zaragoza
31483,18.258471,-116.216395,San Eric los altos,Baja California Sur
47870,25.591862,-110.385276,Nueva Francia,Querétaro
47870,23.715013,-114.952247,San Abril de la Montaña,México
47870,26.219024,-86.705456,San Germán los altos,Puebla
88829,17.63979,-88.033648,San Ricardo los bajos,Nuevo León
88829,17.611916,-97.383804,Vieja Sierra Leona,Veracruz de Ignacio de la Llave
56065,27.709363,-116.867736,Vieja República Federal Democrática de Nepal,San Luis Potosí
56065,25.942329,-93.184662,San Bianca los bajos,Quintana Roo
97026,20.385998,-103.948302,Nueva Bélgica,Guerrero
97026,31.824004,-103.032083,San Abel los altos,Sonora
47875,25.861808,-110.031283,Vieja Gambia,Querétaro
47875,26.385082,-114.188918,San Estela los bajos,Campeche
39688,16.13202,-95.480382,Nueva Rwanda,Baja California
23306,28.237226,-99.696778,San Eva los bajos,Oaxaca
64275,22.003904,-91.47454,San Estela de la Montaña,Colima
64275,27.099437,-103.366839,San Conchita los altos,Guanajuato
64275,29.727689,-108.980674,Vieja Malasia,Michoacán de Ocampo
72468,27.151815,-108.947843,San Elias los bajos,Distrito Federal
64276,24.549486,-96.432718,Vieja San Marino,Distrito Federal
64276,19.56222,-87.212226,Vieja Samoa,Zacatecas
64276,29.033109,-116.563778,Nueva Azerbaiyán,Oaxaca
39700,31.448325,-104.072697,Nueva Libia,Puebla
