order_id,payment_sequential,payment_type,payment_installments,payment_value
ord_77ce1d7e4d17790566e6333ee646,1,paypal,1,3982.1
ord_30f2f11afe3cc487febe6b71d849,1,mercado_pago,1,4270.98
ord_8061177a92df7aa20c44e4f666be,1,voucher,1,1243.59
ord_b5a4204b8a773fcc9f708a9365d5,1,voucher,1,4924.73
ord_935785483f4af3ded03db4b478ae,1,voucher,1,3271.74
ord_2f36006fffefcc7acaa7f3714a06,1,paypal,1,4359.18
ord_bc17c9ff0d8241d36e036cecb3ae,1,voucher,1,2249.52
ord_064dffb444bcf5dc7ad79e55f3f2,1,credit_card,1,3712.68
ord_8ec8213794c3b341fa4054b5a4a1,1,voucher,1,4437.39
ord_3973b137a9176f767956153b4b1c,1,boleto,1,3572.79
ord_70205571700fd00a2245b1d9b706,1,paypal,1,4063.95
ord_8810ad8015f582fe81c162b042cd,1,voucher,1,1369.16
ord_2061544d8e4a34945dbd5f0b3027,1,voucher,1,3965.18
ord_3cc6e8b6931031dbc3d34afab6f5,1,mercado_pago,12,888.43
ord_e76147cbc602c0d36b7f9b240f10,1,voucher,1,1567.81
ord_e0e0431c147032960ac47ef9a802,1,voucher,1,3609.13
ord_359836dea1d53368232eb971a90d,1,voucher,1,310.57
ord_7dc269eaa71b28c0eefd1a385b52,1,debit_card,1,3213.46
ord_b3a668180c56c6acbafbbb6ee749,1,credit_card,3,1384.31
ord_2819a796188d1696e0371ac8b110,1,paypal,1,1851.58
ord_1fc66f83ea2ca538d708022440d1,1,voucher,1,4163.37
ord_f0331a2b726919d4947e8f90e39c,1,boleto,1,2196.28
ord_12d86515d2614552986673c96cd6,1,debit_card,1,3467.58
ord_f5e9a982b209193fd95f7acf330a,1,boleto,1,556.84
ord_920380bcbcb18dcaac51dc277f64,1,voucher,1,4025.53
ord_b959b02c03c3d2004896d4711e37,1,credit_card,1,4794.38
ord_213c3013ecffd78dc01691ba8fcd,1,voucher,1,1928.22
ord_213c3013ecffd78dc01691ba8fcd,2,voucher,1,1888.1
ord_97a61e8278d3d1d6da21e3df831a,1,mercado_pago,12,801.04
ord_68dfad395328b133bc493276c516,1,voucher,1,3567.39
ord_fb264e01e4e5503dd6d7220edd63,1,voucher,1,390.2
ord_84a257cbde19984ae98f2bc342e7,1,credit_card,1,476.88
ord_e1a5842d5c0a0903a3ae25405e60,1,debit_card,1,1917.82
ord_8b6932bbdc74e74893487285907c,1,credit_card,1,4353.34
ord_12aeb11f065d547c5e69f335f73e,1,boleto,1,4486.7
ord_a2744522e08ce440c53879375239,1,mercado_pago,1,4985.6
ord_305a18bef9516f808469e1d54d60,1,voucher,1,2678.0
ord_66844df4b21a2d508e1f9ff775b6,1,debit_card,1,1346.25
ord_b08487c946e5a9be8dfd4cb2268a,1,voucher,1,1571.81
ord_b08487c946e5a9be8dfd4cb2268a,2,debit_card,1,1967.14
ord_833ac2114a1e8e64cdb2aba3e1a8,1,mercado_pago,6,1377.78
ord_d51399fa4a28a4992b30963de730,1,boleto,1,2963.45
ord_bf85a6055fba662c4c44dc3843fb,1,debit_card,1,2018.61
ord_bf85a6055fba662c4c44dc3843fb,2,voucher,1,145.96
ord_285648cd5498dfe0c9e42becfde3,1,debit_card,1,3252.75
ord_795e09d702b028ba3e426b510934,1,mercado_pago,3,4638.39
ord_159bedf84bb0e8f188dacf4c57df,1,boleto,1,219.68
ord_159bedf84bb0e8f188dacf4c57df,2,paypal,1,1460.34
ord_7a613f13141e1d6e077f5c38c6cd,1,boleto,1,4215.34
ord_4cd68d049040a304ce2c0fbf8d40,1,debit_card,1,1429.33
ord_21fb2a509de4a0764ebec60dfb63,1,boleto,1,1889.74
ord_ac26fb87ede6c6b2c11cf00a076a,1,credit_card,12,4941.54
ord_7dea15e1dd7ea7f99945000b48d8,1,paypal,1,2082.09
ord_fc78e3dee0152e3542075095994f,1,voucher,1,793.04
ord_fc78e3dee0152e3542075095994f,2,mercado_pago,2,783.59
ord_2c960d0261215d77503398f50a11,1,mercado_pago,3,1197.65
ord_6c40363a1a686748e4d5334552ba,1,credit_card,2,2065.11
ord_27ae7fcdbaa443a7f10f4c7f5932,1,boleto,1,4720.23
ord_98ab3b6823a5498c7a3682f65a16,1,paypal,1,3272.22
ord_b19321940ee62468d6a2974840a3,1,voucher,1,1153.74
ord_31b5c447efeba13ef512f4fef0ca,1,credit_card,12,4867.26
ord_8e24f7f044dc6081931ed1e551fb,1,debit_card,1,2725.67
ord_dfde28815d6b6960555a24775979,1,paypal,1,1415.48
ord_dfde28815d6b6960555a24775979,2,mercado_pago,6,2156.3
ord_7fbc8f56820b61c6e75b066f27dc,1,paypal,1,4512.67
ord_20ac9ee81181170e354305179254,1,mercado_pago,1,1525.97
ord_55f90c1f37df241814ad0088b873,1,mercado_pago,12,1620.85
ord_d585363af5662afa0d40ef35e720,1,paypal,1,4518.88
ord_bedd795795eb9dcfce7a256a9396,1,voucher,1,1669.83
ord_fde2175bdacf1b6f56d08440bb04,1,voucher,1,2823.26
ord_89ed37c96de1809ea145d2168966,1,mercado_pago,6,2988.37
ord_b637e66a664dedf5cb8760fb64ab,1,debit_card,1,237.59
ord_6b5b51d6433c25d1b8404f19ab87,1,voucher,1,1754.43
ord_6b5b51d6433c25d1b8404f19ab87,2,voucher,1,133.14
ord_2f95de52cb9368311e40c3b7caeb,1,voucher,1,938.49
ord_97bceb2ecea68ffd61364cc3f509,1,credit_card,6,2249.61
ord_d769890335c32a5d5db0b2487076,1,debit_card,1,2650.33
ord_dcdc35716f9ba6441d3f17eeefc1,1,voucher,1,2191.8
ord_eb84d58058ee173a326a9050cd72,1,voucher,1,1070.8
ord_860702bdcf64a24de472a2e70456,1,paypal,1,1981.52
ord_f6bbb392e8533de7164bc9f44324,1,boleto,1,2622.29
ord_6f54378b604c064a00ba7526257c,1,debit_card,1,581.47
ord_ea05e46d3616055b15135e0c80fe,1,paypal,1,1506.24
ord_ea05e46d3616055b15135e0c80fe,2,mercado_pago,3,2334.94
ord_65c165e2f5953ad84be102b69157,1,voucher,1,1495.82
ord_65c165e2f5953ad84be102b69157,2,credit_card,6,1977.95
ord_6245c52135b0a766bd6dc5035c31,1,debit_card,1,4573.17
ord_f5c2343cd8c3680928f83d2aafe6,1,credit_card,2,2531.98
ord_1fc97f932cf91e7fd9d58160a133,1,mercado_pago,6,486.51
ord_073d71dcd1c65fa515bb265e6387,1,credit_card,3,454.19
ord_18d677c8bff50029e8507bf1f050,1,debit_card,1,2975.47
ord_b1d1bf067ff982b70506c1d826f8,1,boleto,1,2359.07
ord_4467ffd4d8a66330cb77076b1e40,1,credit_card,1,511.65
ord_0023c39a2e1f696b51170e405311,1,boleto,1,3793.9
ord_b07b56450e4fecafaed79ca3331b,1,boleto,1,2536.74
ord_9c503dc9d1c48a8c38aa2a5d275f,1,voucher,1,2964.42
ord_96fbc60af2eeb9a1300e21f492e1,1,voucher,1,1008.53
ord_98a5098b876f2b883a3b882e542a,1,paypal,1,3294.15
ord_5a4218be9e5fa2cb5a2d39393e83,1,credit_card,1,171.21
ord_5a4218be9e5fa2cb5a2d39393e83,2,paypal,1,1413.07
ord_63bc513609eea7926fd761a8ffe5,1,paypal,1,2262.96
ord_7ba89db26aaffe3ecb04d5b48b92,1,paypal,1,2561.76
ord_bed80143bbac961e23b13b4b91f3,1,boleto,1,2820.42
ord_8c86e791a0aa4ef2c4b440e76331,1,credit_card,6,3944.36
ord_f31e28d77f50a332d14c23752224,1,paypal,1,3071.36
ord_3b0a5ec76f6b3e90827e828c4f59,1,mercado_pago,12,2617.71
ord_b3027381dccdd721472c3df2ddca,1,paypal,1,3829.03
ord_7ffb0fef99ebe185969c0e7395aa,1,debit_card,1,2243.18
ord_7ffb0fef99ebe185969c0e7395aa,2,debit_card,1,1251.02
ord_50b44338c204005bb9a2f1193a93,1,paypal,1,383.87
ord_50b44338c204005bb9a2f1193a93,2,paypal,1,1313.23
ord_ed3224075e51cd80a0826014d966,1,debit_card,1,4557.82
ord_e0d8284faef0e1f58a42a2aa8dd4,1,mercado_pago,3,2538.49
ord_875f004068762a023be5bc1068fd,1,mercado_pago,6,1960.9
ord_437643cfbce099fe8cba9a41deaf,1,debit_card,1,1544.8
ord_e825f24f101d08fd0aebd25d6d8c,1,credit_card,1,4143.08
ord_67e5d473264d558cdb86163fa669,1,voucher,1,2199.76
ord_01349ef137d8224b85bdb4c1cafd,1,paypal,1,3164.92
ord_9c83d4c795ed6d5f889825a34da4,1,paypal,1,2889.81
ord_409db1fe52a3d7fa239e488a7bc2,1,boleto,1,340.05
ord_72d9faa6abe95f6aa909ef9f6430,1,credit_card,2,3718.31
ord_8a1fbb1470681b85054fa7910f1f,1,mercado_pago,2,1576.18
ord_ea21205c115d13b45a829a6aab6a,1,debit_card,1,2449.56
ord_5c48d8fd36c679c3f3a61af941c6,1,credit_card,3,492.53
ord_fc05cc6aa2cf3509e3b864cd01dd,1,mercado_pago,3,3330.02
ord_0cda464034ea543ef4bf0b0f53c1,1,voucher,1,1884.59
ord_74c51487f6b369645b1a88924c12,1,paypal,1,2434.06
ord_27e2546777abb309ebf837086b15,1,debit_card,1,381.29
ord_c60f32d2be49253102981be1a8e3,1,paypal,1,1559.66
ord_da5dba56f1bb9b55850eaced9fc9,1,boleto,1,1886.33
ord_87b0c39981be7b40f3065ebe202c,1,paypal,1,907.23
ord_87b0c39981be7b40f3065ebe202c,2,voucher,1,1947.91
ord_af8298dcab16413cd2046b3fa0a9,1,boleto,1,1954.51
ord_f5ad66002bd534c9a21f4398e36b,1,boleto,1,3842.06
ord_0ba81bac4d5b57dfbf439cc547c1,1,voucher,1,755.52
ord_608ab5a57decfb95e940ebcab3da,1,mercado_pago,3,3505.1
ord_3fbe3c38ea9489805be13d903067,1,mercado_pago,1,1388.38
ord_21ed460088830032976c3a8134c8,1,credit_card,12,4953.09
ord_63a7e89821a4717061c2aa152955,1,mercado_pago,2,347.7
ord_fa29400b4076eaa82d806f8aed1b,1,paypal,1,783.21
ord_0be70279a014b0f46ef7e6c1c84a,1,paypal,1,1700.84
ord_983af60887bf64af7b29c65b0350,1,debit_card,1,416.09
ord_e8731a63af83240e11a7e5154258,1,voucher,1,4786.95
ord_1747c5e0cb757c658ea57697493f,1,paypal,1,2421.37
ord_7cdaf2466708a7dbcb1f6c185d9e,1,debit_card,1,1100.12
ord_a24c144fbd409cf15f3045ba712c,1,voucher,1,4888.62
ord_caca77cf8409407b6c40fc87e400,1,paypal,1,1234.43
ord_cf861e09a8fbe50fc70cb93bff0a,1,credit_card,6,2139.15
ord_cf861e09a8fbe50fc70cb93bff0a,2,boleto,1,286.13
ord_b7ae716caa09f72a4866babdabef,1,paypal,1,2952.38
ord_37cafb3a47c4cd3703cbd868588e,1,voucher,1,2373.96
ord_a1f9150f92f820ef9c8e8cadd45b,1,debit_card,1,2391.44
ord_97d789da3d4db0b7fc7f5f4bf31b,1,boleto,1,207.87
ord_ae72ce4506f649748031ce629ccc,1,boleto,1,2526.0
ord_8713f762a4ea72b953b2d45267f5,1,boleto,1,3362.81
ord_1af729ec65c86bf8ebfb697aa591,1,mercado_pago,1,561.95
ord_2afd0a4cbc19169d6bf4daf475b4,1,credit_card,2,4644.4
ord_982a34eb9a21a53a411bbb9df611,1,voucher,1,3858.88
ord_d8e15169d662d41ba7ade9a70f4a,1,voucher,1,4823.24
ord_346e3c5a123f92eada443c816eb9,1,voucher,1,4880.27
ord_b826561118097a395e55c56bc3d9,1,credit_card,2,3739.91
ord_474e73620d582d9d4d7fca4b2fe3,1,boleto,1,2763.9
ord_f0c98a3c765b81faaaf00284a08a,1,credit_card,12,3233.29
ord_faf01a5b36717ad49143577537ce,1,debit_card,1,4388.77
ord_61075106eafd8266b98492f51ecf,1,paypal,1,748.69
ord_f2c914dd24de3793508d32cc636d,1,mercado_pago,6,2354.94
ord_8ddf7b605f779ea3e796c830b969,1,paypal,1,4826.67
ord_60cb4ee56dc713c887e700261c93,1,boleto,1,2163.46
ord_6c753c27cfe1179cf4f9cecd51da,1,paypal,1,4045.75
ord_a800b2870a3c3b4124f1589b7259,1,boleto,1,1706.86
ord_9e858a26cad5c0fa66e8199cf6fd,1,voucher,1,1266.86
ord_7db341999b9664daea19e594c153,1,boleto,1,2881.03
ord_1739de79e0a1faa96abb38a8c45f,1,mercado_pago,3,648.15
ord_b2f28599a24f3553c6268837aaf9,1,paypal,1,4602.5
ord_4d7dbd0b43515e7816342ecd2d4c,1,paypal,1,2216.34
ord_4b362ab62f83ee9ae3f678cb4bd4,1,debit_card,1,2832.71
ord_010fb34fb33da5f780a7985bd7a7,1,voucher,1,2769.88
ord_72a59be9e4f80569d13f013d373e,1,debit_card,1,1438.28
ord_72a59be9e4f80569d13f013d373e,2,boleto,1,2342.85
ord_31195da56096ed9845f0ad169eef,1,voucher,1,2413.33
ord_670fbaf4833a464a220502720158,1,debit_card,1,295.43
ord_76c017be2b9aed2fecb6824fde7f,1,voucher,1,4282.02
ord_2ed67601761ff4c6267ea6a614be,1,debit_card,1,1053.05
ord_b800163322d51be3b189bf58ac18,1,credit_card,6,4460.85
ord_6fd8a9c2cc1a7eb2be8d6f3b1972,1,paypal,1,839.04
ord_759241976390383bfc4a10262f3b,1,boleto,1,2534.19
ord_37ecb2bb1ed974651af85f257bad,1,boleto,1,4347.91
ord_44e9ac12741f9275370501b1edad,1,paypal,1,3972.94
ord_c001680e89460d676adf400d4135,1,debit_card,1,460.74
ord_66f652eff82959175b0ede421dfd,1,debit_card,1,1361.07
ord_bf734f1549d2bf0ab8b3ef7b4d56,1,boleto,1,1360.89
ord_ee6a6d6749caff3dc5558c6a3c81,1,mercado_pago,12,2907.81
ord_4c447a8bdadca2bf2bbbf2b00b51,1,boleto,1,2925.52
ord_f22eae4b8eb5922571546c146235,1,boleto,1,883.42
ord_f22eae4b8eb5922571546c146235,2,boleto,1,1578.42
ord_d62851dd283bb9d683017a05f63e,1,boleto,1,364.8
ord_4f1bc4669a18273dd6ecc8648237,1,boleto,1,4321.53
ord_3b6a2b133ede84db2cc96666625c,1,mercado_pago,1,612.85
ord_a1b381170cbfec79dd6672da10a4,1,boleto,1,483.5
ord_b5344bb0507ce79de0467c0f3b66,1,debit_card,1,3242.16
ord_c082af8c9e22e15d8167144f566d,1,mercado_pago,2,4476.44
ord_37829a521bcb6e656cc101e57eed,1,voucher,1,4183.41
ord_2c2ce1bb99f03032ea5765f75386,1,voucher,1,372.83
ord_02ddb573ae845fbbc730e3f54a05,1,boleto,1,4110.16
ord_da565789110ffd8c426a2e730445,1,credit_card,1,3231.71
ord_e9cab4965362f08e1b627771903a,1,mercado_pago,2,4572.38
ord_000f6ab2d51f8a3fd4cd2a1f47cf,1,paypal,1,4342.58
ord_b763dbd80a0b623a8947528b39eb,1,boleto,1,3590.17
ord_40ac62b9c3df0877a02615806d39,1,debit_card,1,3689.27
ord_e491543e633615b4f96aa57a35f1,1,mercado_pago,3,4246.63
ord_297650cb83616d43bc197e60d57c,1,paypal,1,2089.99
ord_eeda94cacc5d07ca67b6dfd17b2f,1,mercado_pago,6,1562.52
ord_8c14756f5e33bcaa13cfd26aba2d,1,boleto,1,1822.85
ord_8c14756f5e33bcaa13cfd26aba2d,2,boleto,1,1479.1
ord_f62145a2a42e90732f11ee7181ff,1,credit_card,3,3395.25
ord_b8c1f748efe5eed7dc1c371b7749,1,voucher,1,3366.99
ord_c991033e6f9e340da670e5328a60,1,credit_card,1,1455.87
ord_c991033e6f9e340da670e5328a60,2,boleto,1,2395.3
ord_fda1502e58a169deb01b007ba770,1,boleto,1,1769.52
ord_c3fc4a3d0072579902114af4afb1,1,mercado_pago,2,3024.33
ord_50ec4b29ba5c9c64ef47af7ccb7c,1,mercado_pago,2,4323.67
ord_1225a8df9baab8fcbffe5e7d2823,1,mercado_pago,6,3273.86
ord_abd662a14c15f9f67e22fd459ee8,1,credit_card,2,798.53
ord_31d206bd2fc63618bab4b7ea4d70,1,mercado_pago,2,2494.04
ord_31d206bd2fc63618bab4b7ea4d70,2,credit_card,12,805.5
ord_d4ec3284e75f34fb085b2060bf9d,1,paypal,1,2736.32
ord_05e958b56287322daebc9d5dd2c7,1,boleto,1,227.11
ord_042620216dfd10affbff18514fed,1,voucher,1,4147.23
ord_8f6a552664ebf87e2bff4e9ddfc7,1,boleto,1,3814.19
ord_c9db0f3c7e61b7d58a9245823e06,1,paypal,1,3548.81
ord_053f61db88d3adc7f6d8cf4e3efe,1,paypal,1,336.09
ord_bc0cfcdbe1ec6dc4eafac2985b63,1,mercado_pago,3,4132.3
ord_cad57bf03b0863bc1e45a97c7396,1,paypal,1,968.92
ord_aad4939c1e2959fc580119f7ebc7,1,mercado_pago,12,4862.21
ord_dcf27a18dd86a7ec85946fe0ba0d,1,voucher,1,3863.64
ord_0e563924f15c6e13d3e415b0091c,1,voucher,1,3143.17
ord_4881dad30567d7f8753d8b9f1e85,1,voucher,1,1958.65
ord_ce9237cf58cba0e05a60ab104d18,1,paypal,1,2124.26
ord_ce9237cf58cba0e05a60ab104d18,2,paypal,1,266.4
ord_c7486bbdec7fcbc45b6838dbbf4e,1,boleto,1,2106.63
ord_ba21f77e6211caf14980ad39d63e,1,credit_card,6,4429.14
ord_d288843317c1f38781245e83837b,1,credit_card,2,4167.47
ord_bad026654f832561264326b27666,1,paypal,1,715.27
ord_bad026654f832561264326b27666,2,boleto,1,1934.09
ord_8e530afe7a236cdf9247f7b8f0bf,1,boleto,1,2287.22
ord_7ce038bd134deda3a440b0356172,1,voucher,1,1230.66
ord_b1c2881eacac0690e581c5996e3a,1,mercado_pago,12,2743.41
ord_55812ef0c59ee5fc4b153c48247e,1,boleto,1,3263.56
ord_c05859300a765c4a19ab6929ccf6,1,boleto,1,2385.0
ord_60a8908cb64f041bf11ce1b88c9a,1,mercado_pago,3,663.3
ord_a3be5e96abe3a03595872084a19e,1,voucher,1,2988.19
ord_3fc8347a4ca3ecc4fcb0bc29c497,1,mercado_pago,2,714.27
ord_f5b8f8789ca352408653001c082d,1,paypal,1,3702.54
ord_b4e3f09346b0197ff28a11a79983,1,credit_card,6,4449.21
ord_e6c585f0e4b70b83b83a4aef3cb0,1,mercado_pago,2,3568.52
ord_7324832851131bcf77a538cccc6d,1,mercado_pago,1,411.14
ord_ff14011c89e2f68441f7debf2d95,1,mercado_pago,3,2596.8
ord_150f4e904e0f20a80b04fc1b472f,1,mercado_pago,12,2813.83
ord_c058f0efda76e28578f48afbcc23,1,mercado_pago,6,4498.37
ord_b49ed1b9f18348bd7b488c3f4cbc,1,mercado_pago,12,2458.82
ord_ced4ef0972107dc08dc6413288fe,1,mercado_pago,2,1830.46
ord_ced4ef0972107dc08dc6413288fe,2,voucher,1,2183.49
ord_129c26d7a5b8537600f8d9cab0b9,1,mercado_pago,1,1473.93
ord_129c26d7a5b8537600f8d9cab0b9,2,boleto,1,1175.72
ord_0d2a93791b8a5f4e85855aee1af0,1,boleto,1,2686.55
ord_72a581860abdba5fe5e47566c18c,1,voucher,1,604.39
ord_7e84402027f78cfe3bbb0b3f128e,1,voucher,1,4006.82
ord_88bdcc7a3c1c480b30807358264f,1,voucher,1,1564.89
ord_8270c7ee797594c620861e87a981,1,boleto,1,4531.61
ord_efd0d45c9d3aacc9f9ac0659b71d,1,credit_card,2,2727.32
ord_7a5961c6520f79cee12e7974f045,1,boleto,1,652.96
ord_6e8c45edeceecdf1a341625ac8f1,1,boleto,1,794.99
ord_a50cdf8f4a53516855766429d818,1,boleto,1,3927.92
ord_2f3eb708a5a9bd1f8e9de93d1247,1,credit_card,2,1860.66
ord_a58ba440e20dfd08905556d6d6e9,1,mercado_pago,1,2863.46
ord_a68a02812d5c4d5d96537b6a05b4,1,debit_card,1,4118.43
ord_7ee63b4d174926ca62d29db29e24,1,paypal,1,4291.31
ord_b947434c7c470ba22b2099d0075d,1,mercado_pago,1,3505.18
ord_039dae0d03ac8ba60a02d3725fef,1,voucher,1,687.55
ord_a1ecea978d1d010e573d8af43633,1,paypal,1,337.05
ord_799f505e0637eb4106dfbab98813,1,boleto,1,362.67
ord_ba65392402c7c6fd7bf90f1f0c87,1,voucher,1,1165.42
ord_99fcfe017f1c0376ea72358540eb,1,voucher,1,3333.19
ord_52956d8da027fa5d1a553eb59cfc,1,debit_card,1,4296.06
ord_c3c7dccbf55c0207f76404464896,1,voucher,1,1868.45
ord_d30e28bb7029c894a1779e523a34,1,mercado_pago,12,4893.95
ord_aecc4dde376646b9443dec36a04e,1,boleto,1,3905.02
ord_90865cae99b1bfeb06d4e731f2ea,1,debit_card,1,3822.03
ord_45a77b2a7344ced6101ef07350e0,1,debit_card,1,283.57
ord_df01d3fe48f4890e97de77ce5d59,1,mercado_pago,6,4380.01
ord_662cbd86e90c8256430c866c4e77,1,mercado_pago,6,1484.9
ord_16421336eccec69a763a9335e3a1,1,paypal,1,3831.29
ord_df2e3b7e5a70f20c7ac5ff64f0d1,1,debit_card,1,1861.98
ord_df2e3b7e5a70f20c7ac5ff64f0d1,2,mercado_pago,2,689.19
ord_ae14bdbdf1bc14205799db5b1c23,1,boleto,1,576.35
ord_e16e2d697ea3bd57c9e62bbcaf65,1,voucher,1,4896.73
ord_a1e90a30e3a4dfee94438e2e7d40,1,debit_card,1,4957.28
ord_91aafdcb7628fad8490a76040f25,1,credit_card,6,2977.52
ord_bfdaad454a5a79564dc59c3c8e69,1,paypal,1,1160.55
ord_73f5edb1095be8fe8a74b6f9ebe6,1,voucher,1,3423.58
ord_dcebbaa1606c6b9b90bfedaa8b31,1,debit_card,1,1747.92
ord_f7eee93a00b84f0bba133eca3ce0,1,mercado_pago,12,2160.6
ord_d92116271ad87458c47158445b2a,1,debit_card,1,2603.51
ord_db443cf7e2056bd64fec3a8d41fe,1,paypal,1,4104.15
ord_1f0a67f546c7f4406750fb9f8ed8,1,credit_card,3,364.87
ord_fa2b26060ceaae208ad479277d01,1,voucher,1,359.22
ord_f4ea9e9534fe35a3e3ea6e09bcd4,1,boleto,1,4078.03
ord_618abbb202a665c9a76204836f85,1,voucher,1,2631.9
ord_f774450d7e5df2d58fb296c989a1,1,credit_card,12,1758.0
ord_f774450d7e5df2d58fb296c989a1,2,debit_card,1,1776.66
ord_e7353021ce9541f0eedbcb03695a,1,voucher,1,1535.47
ord_79d249a9f96b99dce8bcaec21f27,1,mercado_pago,3,3340.57
ord_dba8d2a2ec02ee023c848a66f9f2,1,mercado_pago,1,2888.21
ord_474c8a7274698bde0af837f465b4,1,debit_card,1,794.6
ord_17db27d359bee1b72ab0bbdd522c,1,credit_card,3,1800.2
ord_1c156f7984ee4cb81656cf3221d8,1,boleto,1,3277.09
ord_a4b8603e92bbdde858dc6ae5af52,1,credit_card,1,2993.96
ord_ff718afb09388bb9316b7d8bf3f5,1,credit_card,2,3399.09
ord_f57cd3a01653c8be23829f9cd302,1,paypal,1,4314.46
ord_d13116fe61a0082f1f3c2a4a448a,1,paypal,1,735.52
ord_c880afcfa19a186c17577c155a39,1,mercado_pago,6,3698.16
ord_9d6803a263c0aeb2cc091b41e78c,1,voucher,1,600.7
ord_f5550188faa7c2206e8a175cc71d,1,debit_card,1,4528.47
ord_a42acc498dd6afbc8a632dd50e1c,1,paypal,1,3134.27
ord_d2a8a726e349d0d081c1a66686ef,1,boleto,1,1682.91
ord_99eae964e2dd6b9e723e78602ef3,1,debit_card,1,1279.39
ord_ea5fc13b7cdb15b6b8a195c75ac8,1,paypal,1,161.01
ord_ea5fc13b7cdb15b6b8a195c75ac8,2,boleto,1,1343.02
ord_1e5a77eb5903fde21177653f0f02,1,boleto,1,3412.25
ord_07f19bbdbcb7308c2745249cd660,1,paypal,1,3567.98
ord_93065a9be2b0355c343b0cc770e6,1,credit_card,3,3456.09
ord_84aa9479882b460dcf5a5ff01375,1,debit_card,1,3559.03
ord_8ef5c172ac843d63abfee5d89b95,1,debit_card,1,3193.33
ord_d68f89e11ec1b8d82f6c3437cdc9,1,mercado_pago,2,3659.76
ord_30b21a7f7509add928ac6a00eb91,1,debit_card,1,3014.1
ord_e4fa72ed165ca8020ada62326637,1,credit_card,12,3871.1
ord_b2d1b2d522c820a9a6bd8269da67,1,voucher,1,1725.25
ord_40adb8015a856dee24f40d2cb409,1,mercado_pago,1,2031.46
ord_dfdbf512b3d4702cd8978808c813,1,paypal,1,4728.46
ord_883ca2ace7f6aa9e369de812ec50,1,boleto,1,1052.81
ord_c0c1086ac57812a6d18a3d375430,1,mercado_pago,12,654.24
ord_c0c1086ac57812a6d18a3d375430,2,credit_card,3,2370.22
ord_b1c14f95340de404bc60096ed151,1,debit_card,1,4317.44
ord_c88fd12d46aa5774a7ee9905a418,1,mercado_pago,12,3801.28
ord_4953ff5e06a6d6c409567d374941,1,credit_card,6,3311.4
ord_188e5258c3a5c210fd257596a83f,1,boleto,1,3329.55
ord_76ae46075a82bb4dfcde255795c3,1,voucher,1,1056.53
ord_382721d6dd574425ee0878bfc4c3,1,paypal,1,3275.11
ord_6882a631053ef5753f365f3c677f,1,mercado_pago,6,3644.49
ord_3477e1036eb7e303c3b7035a6fd5,1,paypal,1,2357.78
ord_f2c5578796a37bef4171368740ef,1,paypal,1,3154.84
ord_27dea4908083040c5e3dad5c346e,1,boleto,1,1487.37
ord_5d3f822c8d44998e0cbf2d85cc86,1,debit_card,1,2080.7
ord_5d3f822c8d44998e0cbf2d85cc86,2,credit_card,6,887.29
ord_c30a206d73d1cd4f4174804749fc,1,mercado_pago,3,1095.36
ord_076b02831f45a5929d97123d9a35,1,credit_card,2,2441.98
ord_076b02831f45a5929d97123d9a35,2,mercado_pago,6,2343.84
ord_ccf91d91706209ec582fb1d89b05,1,voucher,1,4022.77
ord_a37b41e9d03fe73c10a07de00213,1,mercado_pago,12,4611.96
ord_71a27ba12073a89b9dfe9f856f1c,1,paypal,1,2494.86
ord_bd2a1799f1134e560cab0055a2b0,1,credit_card,2,1823.08
ord_6af8cfc4b961571a02f22d52fc66,1,credit_card,12,3433.38
ord_ad8e49d89a54c6915f549615e55b,1,paypal,1,1403.37
ord_46480dbd942cf4203633fc7ac2a7,1,credit_card,1,2070.43
ord_65e9984fc5b6449aa0842e2b00a2,1,paypal,1,1103.11
ord_e86527080583005c597e40046d79,1,boleto,1,2403.2
ord_556c3ff011f193fd090e3a3f5529,1,mercado_pago,2,3951.54
ord_70b6925c9f843677ddee42d7c09e,1,boleto,1,2075.17
ord_12b5ced0ca53c94f160a9a5226df,1,boleto,1,4153.29
ord_23ff51379510fed0fcc78c8ef316,1,voucher,1,717.75
ord_2895c017069cff67245012a495d6,1,paypal,1,3518.6
ord_62b621ca39a2a5a45b993bd6507b,1,boleto,1,2063.46
ord_8f61d2de876fbeeed7b908945a33,1,credit_card,3,829.49
ord_6e5b1154642a36d173b29c30b076,1,paypal,1,607.25
ord_4072cc7f9333604722bed30cc051,1,boleto,1,2513.09
ord_b4690b1fc6e1196e2ecdfaf58d7e,1,credit_card,6,4742.21
ord_ff1c5668bef29d7911011210ecb8,1,paypal,1,4462.65
ord_b29b915cb70ff641aec6aab53fe0,1,debit_card,1,1255.65
ord_d99b2882f9c19f04800c4a485ff8,1,mercado_pago,6,3179.45
ord_fc104d8211cd39d71da2e6c146e2,1,paypal,1,3631.05
ord_bec907b625def0b3606d5c3aed25,1,boleto,1,2572.65
ord_15dfcb9e46fe9d836c7b8b924090,1,credit_card,6,1310.55
ord_79de3356e40f11c9a5c71867fa29,1,mercado_pago,1,1586.21
ord_0f21f557817032c861963b21ef54,1,boleto,1,4752.9
ord_9b18af03a6323a9d6ac852604052,1,credit_card,6,4527.99
ord_cee892513869e1e1c8c5262b6713,1,paypal,1,3744.31
ord_7b39b4dee6c00da48cd15b318376,1,boleto,1,1586.08
